"srvy_address"|"strsegid"|"geo_address"|"lat"|"long"|"geo_address_type"|"geo_accuracy"
"READING RD & JUNE ST, Cincinnati, OH, USA"|"3371529746133717197969"|"READING RD & JUNE ST, Cincinnati, OH, USA"|39.128786|-84.498077|"locality,political"|"locality"
"LINCOLN AV & READING RD, Cincinnati, OH, USA"|"3372031888833722908859"|"LINCOLN AV & READING RD, Cincinnati, OH, USA"|39.132124|-84.48553|"locality,political"|"locality"
"WESTWOOD NORTHERN BLVD & CINC|GREETP CORPLINE, Cincinnati, OH, USA"|"2372505996223725390280"|"WESTWOOD NORTHERN BLVD & CINC|GREETP CORPLINE, Cincinnati, OH, USA"|39.14402|-84.504269|"locality,political"|"locality"
"MILLSBRAE AV & HYDE PARK AV, Cincinnati, OH, USA"|"4067724499340685174911"|"MILLSBRAE AV & HYDE PARK AV, Cincinnati, OH, USA"|39.148713|-84.439675|"locality,political"|"locality"
"INVERNESS PL & INVERNESS PL TERM SW OF HYDE PARK AV, Cincinnati, OH, USA"|"4068422385640684854565"|"INVERNESS PL & INVERNESS PL TERM SW OF HYDE PARK AV, Cincinnati, OH, USA"|39.148627|-84.438791|"locality,political"|"locality"
"ANDREW AV & MADISON RD, Cincinnati, OH, USA"|"4068913398540692664280"|"ANDREW AV & MADISON RD, Cincinnati, OH, USA"|39.147911|-84.438056|"locality,political"|"locality"
"HUST AL & LANG ST, Cincinnati, OH, USA"|"3307076248833071882586"|"HUST AL & LANG ST, Cincinnati, OH, USA"|39.116358|-84.51574|"locality,political"|"locality"
"WILLARD AV & EDWARDS RD, Cincinnati, OH, USA"|"4067601366140681553440"|"WILLARD AV & EDWARDS RD, Cincinnati, OH, USA"|39.146943|-84.442656|"locality,political"|"locality"
"W ELDER ST & VINE ST, Cincinnati, OH, USA"|"3306372273633064032557"|"W ELDER ST & VINE ST, Cincinnati, OH, USA"|39.15089|-84.509976|"locality,political"|"locality"
"SPECHT AL & VINE ST, Cincinnati, OH, USA"|"3306422246233064342368"|"SPECHT AL & VINE ST, Cincinnati, OH, USA"|39.191702|-84.482892|"locality,political"|"locality"
"MILLSBRAE AV & WOODLAND AV, Cincinnati, OH, USA"|"4068400355540689133985"|"MILLSBRAE AV & WOODLAND AV, Cincinnati, OH, USA"|39.199214|-84.464536|"locality,political"|"locality"
"URBANCREST PL & SALISBURY DR, Cincinnati, OH, USA"|"4232845602342331685893"|"URBANCREST PL & SALISBURY DR, Cincinnati, OH, USA"|39.125946|-84.422449|"locality,political"|"locality"
"WOODFORD RD & ROBISON RD, Cincinnati, OH, USA"|"4515053534745252114832"|"WOODFORD RD & ROBISON RD, Cincinnati, OH, USA"|39.185919|-84.420326|"locality,political"|"locality"
"DRAKEWOOD DR & MARKBREIT AV, Cincinnati, OH, USA"|"4250514532242505945259"|"DRAKEWOOD DR & MARKBREIT AV, Cincinnati, OH, USA"|39.150776|-84.43339|"locality,political"|"locality"
"COLERAIN AV & BLUE ROCK ST, Cincinnati, OH, USA"|"2978378956129785249501"|"COLERAIN AV & BLUE ROCK ST, Cincinnati, OH, USA"|39.133547|-84.535955|"locality,political"|"locality"
"COLERAIN AV & BLUE ROCK ST, Cincinnati, OH, USA"|"2978007983429783789561"|"COLERAIN AV & BLUE ROCK ST, Cincinnati, OH, USA"|39.133547|-84.535955|"locality,political"|"locality"
"WOOD AV & WOOD AV TERM E OF MIDDLETON AV, Cincinnati, OH, USA"|"3275137493932754984901"|"WOOD AV & WOOD AV TERM E OF MIDDLETON AV, Cincinnati, OH, USA"|39.149311|-84.52519|"locality,political"|"locality"
"MIDDLETON AV & RESOR AV, Cincinnati, OH, USA"|"3275080442232750864225"|"MIDDLETON AV & RESOR AV, Cincinnati, OH, USA"|39.147608|-84.521076|"locality,political"|"locality"
"MIDDLETON AV & EVANSWOOD PL, Cincinnati, OH, USA"|"3275084397132750864225"|"MIDDLETON AV & EVANSWOOD PL, Cincinnati, OH, USA"|39.143937|-84.522354|"locality,political"|"locality"
"W ELDER ST & ELM ST, Cincinnati, OH, USA"|"3305297255033054492578"|"W ELDER ST & ELM ST, Cincinnati, OH, USA"|39.098846|-84.515727|"locality,political"|"locality"
"W ELDER ST & ELM ST, Cincinnati, OH, USA"|"3305422273333054492578"|"W ELDER ST & ELM ST, Cincinnati, OH, USA"|39.098846|-84.515727|"locality,political"|"locality"
"YOUNG ST & LIBERTY HILL, Cincinnati, OH, USA"|"3369130146033691471624"|"YOUNG ST & LIBERTY HILL, Cincinnati, OH, USA"|39.112344|-84.506813|"locality,political"|"locality"
"LLANFAIR AV & HAMILTON AV, Cincinnati, OH, USA"|"3018534316430087262461"|"LLANFAIR AV & HAMILTON AV, Cincinnati, OH, USA"|39.196849|-84.550771|"locality,political"|"locality"
"READING RD & AMBERLAWN AV, Cincinnati, OH, USA"|"3813707260340140973413"|"READING RD & AMBERLAWN AV, Cincinnati, OH, USA"|39.141881|-84.492487|"locality,political"|"locality"
"LARRY AV & LARRY AV TERM E OF HAMILTON AV, Cincinnati, OH, USA"|"3018264592130197295743"|"LARRY AV & LARRY AV TERM E OF HAMILTON AV, Cincinnati, OH, USA"|39.208329|-84.547983|"locality,political"|"locality"
"BURNET AV & CATHERINE ST, Cincinnati, OH, USA"|"3381179181433817921759"|"BURNET AV & CATHERINE ST, Cincinnati, OH, USA"|39.128388|-84.501776|"locality,political"|"locality"
"RAVINE ST & BYRON ST, Cincinnati, OH, USA"|"3303681460633037094897"|"RAVINE ST & BYRON ST, Cincinnati, OH, USA"|39.121739|-84.525009|"locality,political"|"locality"
"INSPIRATION WY & MADISON RD, Cincinnati, OH, USA"|"4538195873745387938671"|"INSPIRATION WY & MADISON RD, Cincinnati, OH, USA"|39.159779|-84.381331|"locality,political"|"locality"
"RED BANK EXWY & MADISON RD, Cincinnati, OH, USA"|"4538793867145393468607"|"RED BANK EXWY & MADISON RD, Cincinnati, OH, USA"|39.143021|-84.446874|"locality,political"|"locality"
"RED BANK RD & RED BANK EXWY, Cincinnati, OH, USA"|"4538223786945384968193"|"RED BANK RD & RED BANK EXWY, Cincinnati, OH, USA"|39.152471|-84.403781|"locality,political"|"locality"
"ANDERSON PL & MADISON RD, Cincinnati, OH, USA"|"4530054852547605708472"|"ANDERSON PL & MADISON RD, Cincinnati, OH, USA"|39.144649|-84.444149|"locality,political"|"locality"
"DUCK CREEK CT & DUCK CREEK CT TERM E OF DUCK CREEK RD, Cincinnati, OH, USA"|"4538871958045389990933"|"DUCK CREEK CT & DUCK CREEK CT TERM E OF DUCK CREEK RD, Cincinnati, OH, USA"|39.164287|-84.404567|"locality,political"|"locality"
"DUCK CREEK RD & RED BANK RD, Cincinnati, OH, USA"|"4538534974645388719580"|"DUCK CREEK RD & RED BANK RD, Cincinnati, OH, USA"|39.170971|-84.402692|"locality,political"|"locality"
"DUCK CREEK RD & EASTWOOD DR, Cincinnati, OH, USA"|"4537675991545385349746"|"DUCK CREEK RD & EASTWOOD DR, Cincinnati, OH, USA"|39.168925|-84.40713|"locality,political"|"locality"
"STEELE PL & MADISON RD, Cincinnati, OH, USA"|"4535107843445362138946"|"STEELE PL & MADISON RD, Cincinnati, OH, USA"|39.157486|-84.413142|"locality,political"|"locality"
"CAMBERWELL RD & IBSEN AV, Cincinnati, OH, USA"|"4263746773542645508177"|"CAMBERWELL RD & IBSEN AV, Cincinnati, OH, USA"|39.160727|-84.420857|"locality,political"|"locality"
"WARD ST & MADISON RD, Cincinnati, OH, USA"|"4762102830147624298263"|"WARD ST & MADISON RD, Cincinnati, OH, USA"|39.157868|-84.392202|"locality,political"|"locality"
"BROTHERTON RD & PAXTON WOODS LN, Cincinnati, OH, USA"|"4254705616342549586210"|"BROTHERTON RD & PAXTON WOODS LN, Cincinnati, OH, USA"|39.152384|-84.406718|"locality,political"|"locality"
"CAROTHERS ST & PEABODY AV, Cincinnati, OH, USA"|"4760762726747610547540"|"CAROTHERS ST & PEABODY AV, Cincinnati, OH, USA"|39.158445|-84.394583|"locality,political"|"locality"
"ROMANA PL & MADISON RD, Cincinnati, OH, USA"|"4259966487042502105068"|"ROMANA PL & MADISON RD, Cincinnati, OH, USA"|39.150569|-84.43731|"locality,political"|"locality"
"MINOT AV & 34TH AV, Cincinnati, OH, USA"|"4250344569342504276774"|"MINOT AV & 34TH AV, Cincinnati, OH, USA"|39.152684|-84.433139|"locality,political"|"locality"
"GRANADA ST & SETTLE ST, Cincinnati, OH, USA"|"4764066742747640707751"|"GRANADA ST & SETTLE ST, Cincinnati, OH, USA"|39.148468|-84.385986|"locality,political"|"locality"
"FULTON AV & NASSAU ST, Cincinnati, OH, USA"|"3713427393337134704349"|"FULTON AV & NASSAU ST, Cincinnati, OH, USA"|39.121531|-84.491642|"locality,political"|"locality"
"ST JAMES AV & ALPINE PL, Cincinnati, OH, USA"|"3713470434937137994315"|"ST JAMES AV & ALPINE PL, Cincinnati, OH, USA"|39.117958|-84.489668|"locality,political"|"locality"
"LOCUST ST & WOODBURN AV, Cincinnati, OH, USA"|"3707025641137075106355"|"LOCUST ST & WOODBURN AV, Cincinnati, OH, USA"|39.145426|-84.357293|"locality,political"|"locality"
"PRINCIPIO AV & HERSCHEL AV, Cincinnati, OH, USA"|"4233420806342335528620"|"PRINCIPIO AV & HERSCHEL AV, Cincinnati, OH, USA"|39.130041|-84.422904|"locality,political"|"locality"
"MINOT AV & EDWARDS RD TO I-71 NB RAMP, Cincinnati, OH, USA"|"4067807589340683445839"|"MINOT AV & EDWARDS RD TO I-71 NB RAMP, Cincinnati, OH, USA"|39.152577|-84.434401|"locality,political"|"locality"
"SIERRA ST & CHAPMAN ST, Cincinnati, OH, USA"|"4762429826347632198175"|"SIERRA ST & CHAPMAN ST, Cincinnati, OH, USA"|39.161484|-84.391748|"locality,political"|"locality"
"WHETSEL AV & MADISON RD, Cincinnati, OH, USA"|"4761757833647617988685"|"WHETSEL AV & MADISON RD, Cincinnati, OH, USA"|39.159658|-84.393208|"locality,political"|"locality"
"BRAMBLE AV & BLANEY AV, Cincinnati, OH, USA"|"4754002485447545544791"|"BRAMBLE AV & BLANEY AV, Cincinnati, OH, USA"|39.149234|-84.38317|"locality,political"|"locality"
"ADELPHI ST & LUCERNE AV, Cincinnati, OH, USA"|"4751084558247511235950"|"ADELPHI ST & LUCERNE AV, Cincinnati, OH, USA"|39.152921|-84.394001|"locality,political"|"locality"
"ISABELLA AV & CADILLAC AV, Cincinnati, OH, USA"|"4250445371442507613685"|"ISABELLA AV & CADILLAC AV, Cincinnati, OH, USA"|39.149246|-84.432441|"locality,political"|"locality"
"CUSHMAN AV & CUSHMAN AV TERM S OF RIDGE AV, Cincinnati, OH, USA"|"4262838932042635799247"|"CUSHMAN AV & CUSHMAN AV TERM S OF RIDGE AV, Cincinnati, OH, USA"|39.097437|-84.625239|"locality,political"|"locality"
"MARBURG AV & ALICEMONT AV, Cincinnati, OH, USA"|"4253619439942536324509"|"MARBURG AV & ALICEMONT AV, Cincinnati, OH, USA"|39.148707|-84.421559|"locality,political"|"locality"
"MARBURG AV & N STERLING WY, Cincinnati, OH, USA"|"4253577395442535964175"|"MARBURG AV & N STERLING WY, Cincinnati, OH, USA"|39.153037|-84.423029|"locality,political"|"locality"
"PAPE AV & BRENTWOOD AV, Cincinnati, OH, USA"|"4244819101745552900971"|"PAPE AV & BRENTWOOD AV, Cincinnati, OH, USA"|39.139981|-84.414935|"locality,political"|"locality"
"BURNET AV & ALBERT SABIN WY, Cincinnati, OH, USA"|"3381013026133810900997"|"BURNET AV & ALBERT SABIN WY, Cincinnati, OH, USA"|39.133086|-84.501258|"locality,political"|"locality"
"ELLAND AV & ALBERT SABIN WY, Cincinnati, OH, USA"|"3380659134633810900997"|"ELLAND AV & ALBERT SABIN WY, Cincinnati, OH, USA"|39.142061|-84.50322|"locality,political"|"locality"
"ERKENBRECHER AV & BURNET AV, Cincinnati, OH, USA"|"3381179181433812192178"|"ERKENBRECHER AV & BURNET AV, Cincinnati, OH, USA"|39.128388|-84.501776|"locality,political"|"locality"
"HARBESON AV & TEAKWOOD AV, Cincinnati, OH, USA"|"3018255621930182645921"|"HARBESON AV & TEAKWOOD AV, Cincinnati, OH, USA"|39.20728|-84.549987|"locality,political"|"locality"
"HARBESON AV & TEAKWOOD AV, Cincinnati, OH, USA"|"3018255621930182566306"|"HARBESON AV & TEAKWOOD AV, Cincinnati, OH, USA"|39.20728|-84.549987|"locality,political"|"locality"
"RAVINE ST & BYRON ST, Cincinnati, OH, USA"|"3303709489733037714780"|"RAVINE ST & BYRON ST, Cincinnati, OH, USA"|39.121739|-84.525009|"locality,political"|"locality"
"BABSON PL & MADISON RD, Cincinnati, OH, USA"|"4537247883745375798801"|"BABSON PL & MADISON RD, Cincinnati, OH, USA"|39.16165|-84.408059|"locality,political"|"locality"
"HETZEL ST & RED BANK EXWY, Cincinnati, OH, USA"|"4538041746545383107423"|"HETZEL ST & RED BANK EXWY, Cincinnati, OH, USA"|39.15794|-84.403915|"locality,political"|"locality"
"MADISON RD & MEDPACE WY, Cincinnati, OH, USA"|"4539346860745300548525"|"MADISON RD & MEDPACE WY, Cincinnati, OH, USA"|39.159779|-84.381331|"locality,political"|"locality"
"DUCK CREEK RD & RED BANK EXWY, Cincinnati, OH, USA"|"4538870958045391379457"|"DUCK CREEK RD & RED BANK EXWY, Cincinnati, OH, USA"|39.164701|-84.407608|"locality,political"|"locality"
"CONGREVE AV & RED BANK RD, Cincinnati, OH, USA"|"4527911386845288782997"|"CONGREVE AV & RED BANK RD, Cincinnati, OH, USA"|39.176173|-84.414551|"locality,political"|"locality"
"SHEREL CIR & SHEREL CIR TERM W OF SHEREL LN, Cincinnati, OH, USA"|"4253233607042539466109"|"SHEREL CIR & SHEREL CIR TERM W OF SHEREL LN, Cincinnati, OH, USA"|39.153326|-84.420542|"locality,political"|"locality"
"STEWART AV & ORLANDO PL, Cincinnati, OH, USA"|"4530417730947607627267"|"STEWART AV & ORLANDO PL, Cincinnati, OH, USA"|39.157705|-84.397745|"locality,political"|"locality"
"PRENTICE ST & PRENTICE ST TERM W OF EBERSOLE AV, Cincinnati, OH, USA"|"4530432748547605708472"|"PRENTICE ST & PRENTICE ST TERM W OF EBERSOLE AV, Cincinnati, OH, USA"|39.159658|-84.393208|"locality,political"|"locality"
"E DANIELS ST & EDEN AV, Cincinnati, OH, USA"|"3379267842433795018397"|"E DANIELS ST & EDEN AV, Cincinnati, OH, USA"|39.139709|-84.505136|"locality,political"|"locality"
"MORROW ST & ROCKLAND AV, Cincinnati, OH, USA"|"4692860214546929352639"|"MORROW ST & ROCKLAND AV, Cincinnati, OH, USA"|39.223396|-84.442162|"locality,political"|"locality"
"COLLEGE ST & W 6TH ST, Cincinnati, OH, USA"|"3316827817433169747858"|"COLLEGE ST & W 6TH ST, Cincinnati, OH, USA"|39.101077|-84.52669|"locality,political"|"locality"
"PLAZA AV & BEECHMONT AV, Cincinnati, OH, USA"|"4702668456747029444565"|"PLAZA AV & BEECHMONT AV, Cincinnati, OH, USA"|39.123025|-84.418471|"locality,political"|"locality"
"GRANITE AL & WILLOW AL, Cincinnati, OH, USA"|"3646785229236475002197"|"GRANITE AL & WILLOW AL, Cincinnati, OH, USA"|39.196824|-84.480142|"locality,political"|"locality"
"LURAY AV & NASSAU ST, Cincinnati, OH, USA"|"3714416426037144224518"|"LURAY AV & NASSAU ST, Cincinnati, OH, USA"|39.118781|-84.488067|"locality,political"|"locality"
"ROE ST & BLANEY AV, Cincinnati, OH, USA"|"4754672590947547046212"|"ROE ST & BLANEY AV, Cincinnati, OH, USA"|39.154821|-84.380675|"locality,political"|"locality"
"GLENSHADE AV & MADISON RD, Cincinnati, OH, USA"|"4763277817047638178111"|"GLENSHADE AV & MADISON RD, Cincinnati, OH, USA"|39.159779|-84.381331|"locality,political"|"locality"
"BEECHMONT AV & WASIGO DR, Cincinnati, OH, USA"|"4702936523647030366306"|"BEECHMONT AV & WASIGO DR, Cincinnati, OH, USA"|39.100405|-84.389015|"locality,political"|"locality"
"CORBLY ST & SUSSEX AV, Cincinnati, OH, USA"|"4704883414047049895014"|"CORBLY ST & SUSSEX AV, Cincinnati, OH, USA"|39.095527|-84.368768|"locality,political"|"locality"
"PAXTON AV & ERIE AV, Cincinnati, OH, USA"|"4249544068042400020609"|"PAXTON AV & ERIE AV, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
"BRAMBLE AV & WHETSEL AV, Cincinnati, OH, USA"|"4751397514347515675123"|"BRAMBLE AV & WHETSEL AV, Cincinnati, OH, USA"|39.151726|-84.392969|"locality,political"|"locality"
"PAXTON AV & FERDINAND PL, Cincinnati, OH, USA"|"4251157324842518784183"|"PAXTON AV & FERDINAND PL, Cincinnati, OH, USA"|39.133355|-84.434455|"locality,political"|"locality"
"GREAR AL & MAIN ST, Cincinnati, OH, USA"|"3357688058933577110452"|"GREAR AL & MAIN ST, Cincinnati, OH, USA"|39.124556|-84.359329|"locality,political"|"locality"
"EDEN AV & ALBERT SABIN WY, Cincinnati, OH, USA"|"3389786105133898271414"|"EDEN AV & ALBERT SABIN WY, Cincinnati, OH, USA"|39.139709|-84.505136|"locality,political"|"locality"
"RIDGE AV & HARVEST AV, Cincinnati, OH, USA"|"4281305741842822217347"|"RIDGE AV & HARVEST AV, Cincinnati, OH, USA"|39.18799|-84.429535|"locality,political"|"locality"
"RIDGE AV & ORION AV, Cincinnati, OH, USA"|"4282243622142830976225"|"RIDGE AV & ORION AV, Cincinnati, OH, USA"|39.18799|-84.429535|"locality,political"|"locality"
"GRAND AV & BODLEY AV, Cincinnati, OH, USA"|"2883543818028835868650"|"GRAND AV & BODLEY AV, Cincinnati, OH, USA"|39.109837|-84.560733|"locality,political"|"locality"
"FLORENCE AV & CONCORD ST, Cincinnati, OH, USA"|"3372959500737030125568"|"FLORENCE AV & CONCORD ST, Cincinnati, OH, USA"|39.124589|-84.493367|"locality,political"|"locality"
"GRAND AV & MURDOCK AV, Cincinnati, OH, USA"|"2893184592728933396373"|"GRAND AV & MURDOCK AV, Cincinnati, OH, USA"|39.109837|-84.560733|"locality,political"|"locality"
"HAWTHORNE AV & CAMERON PL, Cincinnati, OH, USA"|"2893339637328834557470"|"HAWTHORNE AV & CAMERON PL, Cincinnati, OH, USA"|39.099246|-84.564157|"locality,political"|"locality"
"RIDDLE RD & RIDDLE VIEW LN, Cincinnati, OH, USA"|"3284333007632853589997"|"RIDDLE RD & RIDDLE VIEW LN, Cincinnati, OH, USA"|39.253802|-84.484708|"locality,political"|"locality"
"LARRY AV & LARRY AV TERM E OF HAMILTON AV, Cincinnati, OH, USA"|"3018256630630197816092"|"LARRY AV & LARRY AV TERM E OF HAMILTON AV, Cincinnati, OH, USA"|39.208329|-84.547983|"locality,political"|"locality"
"WHITFIELD AV & EVANSWOOD PL, Cincinnati, OH, USA"|"3274713369232747884250"|"WHITFIELD AV & EVANSWOOD PL, Cincinnati, OH, USA"|39.144146|-84.523797|"locality,political"|"locality"
"KENARD AV & W MITCHELL AV, Cincinnati, OH, USA"|"3408041070234088320041"|"KENARD AV & W MITCHELL AV, Cincinnati, OH, USA"|39.165096|-84.512161|"locality,political"|"locality"
"STITES RD & KELLOGG AV, Cincinnati, OH, USA"|"4201168454342018713161"|"STITES RD & KELLOGG AV, Cincinnati, OH, USA"|39.111408|-84.433838|"locality,political"|"locality"
"GRAND AV & BODLEY AV, Cincinnati, OH, USA"|"2883492778228835428180"|"GRAND AV & BODLEY AV, Cincinnati, OH, USA"|39.109837|-84.560733|"locality,political"|"locality"
"GRAND AV & MURDOCK AV, Cincinnati, OH, USA"|"2893173637328933396390"|"GRAND AV & MURDOCK AV, Cincinnati, OH, USA"|39.109837|-84.560733|"locality,political"|"locality"
"ELBERON AV & W 8TH ST, Cincinnati, OH, USA"|"2882260952928826769489"|"ELBERON AV & W 8TH ST, Cincinnati, OH, USA"|39.103705|-84.520253|"locality,political"|"locality"
"ALABAMA AV & COLERAIN AV, Cincinnati, OH, USA"|"2950322230629503362157"|"ALABAMA AV & COLERAIN AV, Cincinnati, OH, USA"|39.141838|-84.541688|"locality,political"|"locality"
"GARRARD AV & SPRING GROVE AV, Cincinnati, OH, USA"|"2959684035429501060317"|"GARRARD AV & SPRING GROVE AV, Cincinnati, OH, USA"|39.138036|-84.539034|"locality,political"|"locality"
"EGGLESTON AV & E 4TH ST, Cincinnati, OH, USA"|"3359831877333508997941"|"EGGLESTON AV & E 4TH ST, Cincinnati, OH, USA"|39.103262|-84.501398|"locality,political"|"locality"
"KROGER AV & OVERLAND AV, Cincinnati, OH, USA"|"4220394450742204614764"|"KROGER AV & OVERLAND AV, Cincinnati, OH, USA"|39.121335|-84.425574|"locality,political"|"locality"
"W DANIELS ST & JEFFERSON AV, Cincinnati, OH, USA"|"3377637860333780648555"|"W DANIELS ST & JEFFERSON AV, Cincinnati, OH, USA"|39.131637|-84.50935|"locality,political"|"locality"
"W DANIELS ST & JEFFERSON AV, Cincinnati, OH, USA"|"3378064855533881089013"|"W DANIELS ST & JEFFERSON AV, Cincinnati, OH, USA"|39.131637|-84.50935|"locality,political"|"locality"
"GERARD ST & OAK ST, Cincinnati, OH, USA"|"3379501839733797338310"|"GERARD ST & OAK ST, Cincinnati, OH, USA"|39.14518|-84.381852|"locality,political"|"locality"
"W CORRY ST & VINE ST, Cincinnati, OH, USA"|"3378467757933789377532"|"W CORRY ST & VINE ST, Cincinnati, OH, USA"|39.15089|-84.509976|"locality,political"|"locality"
"SCHORR AL & W MCMILLAN ST, Cincinnati, OH, USA"|"3295414721132955417199"|"SCHORR AL & W MCMILLAN ST, Cincinnati, OH, USA"|39.135757|-84.554366|"locality,political"|"locality"
"E ROCHELLE ST & VINE ST, Cincinnati, OH, USA"|"3388668941433887319830"|"E ROCHELLE ST & VINE ST, Cincinnati, OH, USA"|39.191702|-84.482892|"locality,political"|"locality"
"COFFEY ST & SUSSEX AV, Cincinnati, OH, USA"|"4704416505847049895014"|"COFFEY ST & SUSSEX AV, Cincinnati, OH, USA"|39.096693|-84.382176|"locality,political"|"locality"
"MUSCOGEE ST & OXLEY ST, Cincinnati, OH, USA"|"3832929902338329499149"|"MUSCOGEE ST & OXLEY ST, Cincinnati, OH, USA"|39.216437|-84.462376|"locality,political"|"locality"
"E 77TH ST & FAIRPARK AV, Cincinnati, OH, USA"|"3818627274338287763295"|"E 77TH ST & FAIRPARK AV, Cincinnati, OH, USA"|39.200313|-84.47528|"locality,political"|"locality"
"BANNING RD & BELMONT AV, Cincinnati, OH, USA"|"2793839452527938764217"|"BANNING RD & BELMONT AV, Cincinnati, OH, USA"|39.207083|-84.570377|"locality,political"|"locality"
"TUSCULUM AV & EASTERN AV, Cincinnati, OH, USA"|"4098900120340991461386"|"TUSCULUM AV & EASTERN AV, Cincinnati, OH, USA"|39.116386|-84.419876|"locality,political"|"locality"
"MCPHERSON AV & W 8TH ST, Cincinnati, OH, USA"|"2490883955324909960624"|"MCPHERSON AV & W 8TH ST, Cincinnati, OH, USA"|39.103705|-84.520253|"locality,political"|"locality"
"WINFIELD AV & GLENWAY AV, Cincinnati, OH, USA"|"2507016265925072362697"|"WINFIELD AV & GLENWAY AV, Cincinnati, OH, USA"|39.126315|-84.604624|"locality,political"|"locality"
"SUNSET AV & ST WILLIAMS AV, Cincinnati, OH, USA"|"2496733059524967800988"|"SUNSET AV & ST WILLIAMS AV, Cincinnati, OH, USA"|39.108574|-84.585656|"locality,political"|"locality"
"QUEBEC RD & GLENWAY AV, Cincinnati, OH, USA"|"2509458249025096022503"|"QUEBEC RD & GLENWAY AV, Cincinnati, OH, USA"|39.126446|-84.561345|"locality,political"|"locality"
"LEHMAN RD & WING ST, Cincinnati, OH, USA"|"2874657238828746962738"|"LEHMAN RD & WING ST, Cincinnati, OH, USA"|39.11496|-84.557774|"locality,political"|"locality"
"W 8TH ST & SETON AV, Cincinnati, OH, USA"|"2499199978524995269748"|"W 8TH ST & SETON AV, Cincinnati, OH, USA"|39.103705|-84.520253|"locality,political"|"locality"
"RIPPLEWOOD LN & RIPPLEWOOD LN TERM SW OF TRAILWOOD DR, Cincinnati, OH, USA"|"4705694359850860243914"|"RIPPLEWOOD LN & RIPPLEWOOD LN TERM SW OF TRAILWOOD DR, Cincinnati, OH, USA"|39.093675|-84.372723|"locality,political"|"locality"
"W MCMILLAN ST & CLIFTON AV, Cincinnati, OH, USA"|"3295743717532957677417"|"W MCMILLAN ST & CLIFTON AV, Cincinnati, OH, USA"|39.132963|-84.520299|"locality,political"|"locality"
"ADA ST & FLORA ST, Cincinnati, OH, USA"|"3294396617132945177300"|"ADA ST & FLORA ST, Cincinnati, OH, USA"|39.126371|-84.525688|"locality,political"|"locality"
"STRATFORD AV & W MCMILLAN ST, Cincinnati, OH, USA"|"3294738728032949567255"|"STRATFORD AV & W MCMILLAN ST, Cincinnati, OH, USA"|39.12293|-84.523315|"locality,political"|"locality"
"ROHS ST & W MCMILLAN ST, Cincinnati, OH, USA"|"3295155709132951707237"|"ROHS ST & W MCMILLAN ST, Cincinnati, OH, USA"|39.124853|-84.521547|"locality,political"|"locality"
"WARNER ST & CLIFTON AV, Cincinnati, OH, USA"|"3295420607532955426061"|"WARNER ST & CLIFTON AV, Cincinnati, OH, USA"|39.124853|-84.521547|"locality,political"|"locality"
"DENNIS ST & CLASSEN ST, Cincinnati, OH, USA"|"3297321747732973667731"|"DENNIS ST & CLASSEN ST, Cincinnati, OH, USA"|39.128748|-84.51366|"locality,political"|"locality"
"CALHOUN ST & DENNIS ST, Cincinnati, OH, USA"|"3297299724932973217477"|"CALHOUN ST & DENNIS ST, Cincinnati, OH, USA"|39.128748|-84.51366|"locality,political"|"locality"
"CORBLY ST & PRIVATE DR, Cincinnati, OH, USA"|"4704514409847048834140"|"CORBLY ST & PRIVATE DR, Cincinnati, OH, USA"|39.093999|-84.387063|"locality,political"|"locality"
"MEARS AV & DAWES LN, Cincinnati, OH, USA"|"4692872960346938569354"|"MEARS AV & DAWES LN, Cincinnati, OH, USA"|39.087733|-84.386315|"locality,political"|"locality"
"COTTAGE CT & COTTAGE CT TERM NE OF SHERMAN AV, Cincinnati, OH, USA"|"4684207899546852208881"|"COTTAGE CT & COTTAGE CT TERM NE OF SHERMAN AV, Cincinnati, OH, USA"|39.078326|-84.381796|"locality,political"|"locality"
"BEECHMONT AV & ANDETP|CINC CORPLINE, Cincinnati, OH, USA"|"5096429003450968489393"|"BEECHMONT AV & ANDETP|CINC CORPLINE, Cincinnati, OH, USA"|39.123025|-84.418471|"locality,political"|"locality"
"DOERR AL & WEAVER AL, Cincinnati, OH, USA"|"3317022897033170838637"|"DOERR AL & WEAVER AL, Cincinnati, OH, USA"|39.105646|-84.515334|"locality,political"|"locality"
"WALNUT ST BRIDGE & FORT WASHINGTON EB WY, Cincinnati, OH, USA"|"3326558620833485746538"|"WALNUT ST BRIDGE & FORT WASHINGTON EB WY, Cincinnati, OH, USA"|39.275653|-84.449433|"locality,political"|"locality"
"DELTA AV & NILES ST, Cincinnati, OH, USA"|"4231878836842319288960"|"DELTA AV & NILES ST, Cincinnati, OH, USA"|39.116248|-84.440423|"locality,political"|"locality"
"DANA AV BRIDGE & I-71 SB EXWY, Cincinnati, OH, USA"|"3773328303237635992825"|"DANA AV BRIDGE & I-71 SB EXWY, Cincinnati, OH, USA"|39.147493|-84.479002|"locality,political"|"locality"
"MARTIN DR & CLIFF DR, Cincinnati, OH, USA"|"3723032065037135311328"|"MARTIN DR & CLIFF DR, Cincinnati, OH, USA"|39.127472|-84.51399|"locality,political"|"locality"
"E 14TH ST & VINE ST, Cincinnati, OH, USA"|"3306671100033166910876"|"E 14TH ST & VINE ST, Cincinnati, OH, USA"|39.111253|-84.511704|"locality,political"|"locality"
