incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,Location
02/24/2014,128,14055128,02/24/2014 03:01:00 PM,02/24/2014 03:13:00 PM,1023 REDWAY AV,,NORTH AVON,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
03/06/2014,35,14065035,03/06/2014 06:26:00 AM,03/06/2014 06:36:00 AM,212 4TH ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/09/2014,89,14252089,09/09/2014 11:59:00 AM,09/09/2014 12:27:00 PM,7054 GLENMEADOW LN,,BONDHILL  ,445,"Arcing, shorted electrical equipment",0,2,8,0,,0,0,1,"CINC 45215
(39.23246870400004, -84.45845709099996)"
01/07/2014,114,14007114,01/07/2014 10:34:00 AM,01/07/2014 10:42:00 AM,320 LUDLOW AV,,CLIFTON   ,744,"Detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
07/03/2014,111,14184111,07/03/2014 01:43:00 PM,07/03/2014 01:49:00 PM,2031 AUBURN AV,,MOUNT  AUB,461,Building or structure weakened or collapsed,0,3,12,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
11/27/2014,159,14331159,11/27/2014 11:53:00 PM,11/28/2014 12:13:00 AM,5011 KENWOOD RD,,MADISONVIL,745,"Alarm system activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
06/09/2014,67,14160067,06/09/2014 10:24:00 AM,06/09/2014 10:47:00 AM,666 GLENWOOD AV,,AVONDALE  ,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/19/2014,63,14170063,06/19/2014 10:16:00 AM,06/19/2014 11:46:00 AM,3320 MILLCREEK RD,,MILLVALE  ,553,Public service,0,5,17,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
12/05/2014,137,14339137,12/05/2014 03:32:00 PM,12/05/2014 03:45:00 PM,3801 GLENWAY AV,,WEST PRICE,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
11/14/2014,52,14318052,11/14/2014 09:22:00 AM,11/14/2014 09:27:00 AM,2 GARFIELD PL,,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
03/26/2014,35,14085035,03/26/2014 07:03:00 AM,03/26/2014 07:25:00 AM,3646 MARBURG AV,,HYDE PARK ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
04/20/2014,40,14110040,04/20/2014 08:35:00 AM,04/20/2014 08:37:00 AM,1668 BLUE ROCK ST,,NORTHSIDE ,611,Dispatched & canceled en route,0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
06/28/2014,59,14179059,06/28/2014 08:30:00 AM,06/28/2014 08:46:00 AM,3771 HILLSIDE AV,,RIVERSIDE ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
06/24/2014,259,14175259,06/24/2014 11:28:00 PM,06/24/2014 11:46:00 PM,3055 COLERAIN AV,,CAMP  WASH,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
04/15/2014,115,14105115,04/15/2014 02:39:00 PM,04/15/2014 03:05:00 PM,6518 RIPPLEWOOD LN,,MT.  WASHI,600,"Good intent call, other",0,10,32,1,2,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
02/10/2014,49,14041049,02/10/2014 09:38:00 AM,02/10/2014 09:54:00 AM,2510 MOORMAN AV,,EAST WALNU,733,Smoke detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
05/25/2014,140,14145140,05/25/2014 07:16:00 PM,05/25/2014 08:31:00 PM,6213 MADISON RD,,MADISONVIL,445,"Arcing, shorted electrical equipment",0,1,4,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
01/02/2014,22,14002022,01/02/2014 04:17:00 AM,01/02/2014 04:24:00 AM,234 GOODMAN ST,,CORRYVILLE,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
04/04/2014,27,14094027,04/04/2014 04:43:00 AM,04/04/2014 04:59:00 AM,1200 EDISON DR,,BONDHILL  ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINCINNATI 45216
(39.19856897100004, -84.47975630799993)"
01/01/2014,3,14001003,01/01/2014 12:11:00 AM,01/01/2014 12:21:00 AM,350 ERKENBRECHER AV,,AVONDALE  ,745,"Alarm system activation, no fire - unintentional",0,3,12,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
01/07/2014,318,14007318,01/07/2014 10:39:00 PM,01/07/2014 11:05:00 PM,4389 SPRING GROVE AV,,Spring Gro,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
11/06/2014,130,14310130,11/06/2014 04:46:00 PM,11/06/2014 04:52:00 PM,36 4TH ST,,C. B. D. /,740,"Unintentional transmission of alarm, other",0,5,17,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
03/26/2014,17,14085017,03/26/2014 02:39:00 AM,03/26/2014 03:04:00 AM,1855 QUEEN CITY AV,,SOUTH  FAI,445,"Arcing, shorted electrical equipment",0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
08/13/2014,113,14225113,08/13/2014 02:51:00 PM,08/13/2014 03:02:00 PM,6015 WINTON RD,,Winton Hil,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
03/24/2014,16,14083016,03/24/2014 03:57:00 AM,03/24/2014 04:58:00 AM,2031 HARRISON AV,,SOUTH  FAI,352,Extrication of victim(s) from vehicle,0,3,12,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
01/08/2014,229,14008229,01/08/2014 04:06:00 PM,01/08/2014 04:09:00 PM,3827 PAXTON AV,,OAKLEY    ,744,"Detector activation, no fire - unintentional",0,3,12,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
02/17/2014,201,14048201,02/17/2014 10:17:00 PM,02/17/2014 10:39:00 PM,441 VINE ST,,C. B. D. /,522,Water or steam leak,0,3,12,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/28/2014,110,14301110,10/28/2014 12:45:00 PM,10/28/2014 01:02:00 PM,5460 BEECHMONT AV,26,MT.  WASHI,113,"Cooking fire, confined to container",0,12,38,1,2,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
09/14/2014,221,14257221,09/14/2014 11:09:00 PM,09/14/2014 11:19:00 PM,3924 YEARLING CT,4,WESTWOOD  ,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
08/24/2014,130,14236130,08/24/2014 05:15:00 PM,08/24/2014 05:31:00 PM,7856 GLENORCHARD DR,A,ROSELAWN  ,700,"False alarm or false call, other",0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
10/05/2014,19,14278019,10/05/2014 02:02:00 AM,10/05/2014 02:16:00 AM,160 FREEDOM WY,,C. B. D. /,552,Police matter,0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
06/12/2014,103,14163103,06/12/2014 02:19:00 PM,06/12/2014 02:38:00 PM,5488 RIVER RD,,RIVERSIDE ,561,Unauthorized burning,0,1,4,0,,0,0,1,"CINC 45233
(39.117439029000025, -84.66619614899997)"
05/27/2014,120,14147120,05/27/2014 01:37:00 PM,05/27/2014 01:51:00 PM,4001 ROSSLYN DR,,OAKLEY    ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
11/10/2014,179,14314179,11/10/2014 07:54:00 PM,11/10/2014 08:12:00 PM,1295 RUTLEDGE AV,,WEST PRICE,600,"Good intent call, other",0,11,36,1,2,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
05/16/2014,129,14136129,05/16/2014 06:01:00 PM,05/16/2014 06:18:00 PM,0 CLEMMER AV,,CLIFTON/UN,600,"Good intent call, other",0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/29/2014,137,14363137,12/29/2014 04:21:00 PM,12/29/2014 04:24:00 PM,650 FOREST AV,,AVONDALE  ,611,Dispatched & canceled en route,0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
12/03/2014,50,14337050,12/03/2014 09:39:00 AM,12/03/2014 10:40:00 AM,1635 WESTERN AV,,WEST  END ,740,"Unintentional transmission of alarm, other",0,3,9,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
06/18/2014,194,14169194,06/18/2014 07:34:00 PM,06/18/2014 07:52:00 PM,31 13TH ST,,OVER-THE-R,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/06/2014,197,14249197,09/06/2014 09:09:00 PM,09/06/2014 09:26:00 PM,100 JOE NUXHALL WY,,C. B. D. /,600,"Good intent call, other",0,11,36,1,2,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/12/2014,64,14193064,07/12/2014 11:33:00 AM,07/12/2014 11:39:00 AM,5311 OWASCO ST,,MADISONVIL,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
04/02/2014,7,14092007,04/02/2014 01:09:00 AM,04/02/2014 02:40:00 AM,2424 BEEKMAN ST,,SOUTH  FAI,111,Fire - Building,1,12,35,1,2,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
12/02/2014,21,14336021,12/02/2014 04:08:00 AM,12/02/2014 04:30:00 AM,36 7TH ST,,C. B. D. /,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/25/2014,196,14025196,01/25/2014 09:59:00 PM,01/25/2014 10:49:00 PM,230 ROCKDALE AV,5,AVONDALE  ,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
04/16/2014,77,14106077,04/16/2014 11:58:00 AM,04/16/2014 12:51:00 PM,1480 DUDLEY WK,B,WEST  END ,743,"Smoke detector activation, no fire - unintentional",0,10,32,1,2,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
02/08/2014,63,14039063,02/08/2014 09:43:00 AM,02/08/2014 09:56:00 AM,3353 NINANN CT,,EAST  WEST,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
07/20/2014,141,14201141,07/20/2014 07:18:00 PM,07/20/2014 07:25:00 PM,4128 COLERAIN AV,,NORTHSIDE ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
04/20/2014,73,14110073,04/20/2014 11:42:00 AM,04/20/2014 11:57:00 AM,6150 GLENWAY AV,,WESTWOOD  ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
04/04/2014,94,14094094,04/04/2014 01:36:00 PM,04/04/2014 05:49:00 PM,4000 HAMILTON CLEVES RD,,SAYLER  PA,342,Search for person in water,0,11,39,0,,3,10,1,"CLEVES 45002
(39.186715796000044, -84.73065865099994)"
09/22/2014,42,14265042,09/22/2014 08:46:00 AM,09/22/2014 09:02:00 AM,415 COURT ST,G,WEST  END ,740,"Unintentional transmission of alarm, other",0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/02/2014,137,14214137,08/02/2014 08:09:00 PM,08/02/2014 08:15:00 PM,1709 WYOMING AV,,WEST PRICE,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
06/30/2014,40,14181040,06/30/2014 07:04:00 AM,06/30/2014 07:19:00 AM,1810 Quebec,,WEST PRICE,444,Power line down,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
10/13/2014,98,14286098,10/13/2014 12:59:00 PM,10/13/2014 01:10:00 PM,5810 MONTGOMERY RD,,PLEASANT R,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
08/13/2014,19,14225019,08/13/2014 03:15:00 AM,08/13/2014 03:53:00 AM,2307 OHIO AV,,FAIRVIEW  ,551,Assist police or other governmental agency,0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
05/20/2014,135,14140135,05/20/2014 04:01:00 PM,05/20/2014 04:32:00 PM,3 PINEHURST LN,,HYDE PARK ,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
08/26/2014,119,14238119,08/26/2014 03:38:00 PM,08/26/2014 03:53:00 PM,3250 NASH AV,,MT.  LOOKO,412,Gas leak (natural gas or LPG),0,2,8,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
09/26/2014,50,14269050,09/26/2014 08:25:00 AM,09/26/2014 08:33:00 AM,2775 EUGENIE LN,,WESTWOOD  ,410,"Combustible/flammable gas/liquid condition, other",0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
04/07/2014,77,14097077,04/07/2014 12:15:00 PM,04/07/2014 12:41:00 PM,3521 SECTION RD,,KENNEDY  H,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
05/12/2014,80,14132080,05/12/2014 10:50:00 AM,05/12/2014 11:16:00 AM,1890 QUEBEC RD,,SOUTH  FAI,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
01/06/2014,50,14006050,01/06/2014 07:13:00 AM,01/06/2014 07:29:00 AM,4900 ESTE AV,,Winton Hil,735,Alarm system sounded due to malfunction,0,3,12,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
03/04/2014,141,14063141,03/04/2014 07:23:00 PM,03/04/2014 07:34:00 PM,0 GLENCROSSING WY,,WESTWOOD  ,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
06/07/2014,193,14158193,06/07/2014 08:11:00 PM,06/07/2014 08:45:00 PM,1905 ELMORE ST,,S.. CUMMIN,710,"Malicious, mischievous false call, other",0,4,13,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
09/17/2014,17,14260017,09/17/2014 03:15:00 AM,09/17/2014 03:36:00 AM,7142 READING RD,,ROSELAWN  ,551,Assist police or other governmental agency,0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
06/05/2014,68,14156068,06/05/2014 11:17:00 AM,06/05/2014 11:25:00 AM,1852 COLUMBIA PY ,,EAST  END ,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
01/21/2014,150,14021150,01/21/2014 03:57:00 PM,01/21/2014 04:15:00 PM,5897 Winton Ridge Ln.,,Winton Hil,900,"Special type of incident, other",0,2,8,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
09/24/2014,139,14267139,09/24/2014 03:24:00 PM,09/24/2014 03:54:00 PM,4453 READING,118,PADDOCK  H,111,Fire - Building,0,3,9,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/26/2014,212,14177212,06/26/2014 10:04:00 PM,06/26/2014 10:46:00 PM,511 WALNUT ST,,C. B. D. /,443,Breakdown of light ballast,0,12,40,1,2,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
11/20/2014,106,14324106,11/20/2014 03:50:00 PM,11/20/2014 04:00:00 PM,2232 ST JAMES AV,255,WALNUT HIL,736,CO detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
03/11/2014,27,14070027,03/11/2014 07:01:00 AM,03/11/2014 07:12:00 AM,1015 VINE ST,,C. B. D. /,732,Extinguishing system activation due to malfunction,0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
05/19/2014,122,14139122,05/19/2014 04:03:00 PM,05/19/2014 04:09:00 PM,5343 HAMILTON AV,,COLLEGE  H,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
05/28/2014,172,14148172,05/28/2014 08:41:00 PM,05/28/2014 08:59:00 PM,615 CLINTON SPRINGS AV,,NORTH AVON,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
11/17/2014,77,14321077,11/17/2014 10:51:00 AM,11/17/2014 11:12:00 AM,1214 NANCY LEE LN,,WEST PRICE,444,Power line down,0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
05/21/2014,158,14141158,05/21/2014 07:00:00 PM,05/21/2014 07:06:00 PM,0 MCMILLAN ST,,FAIRVIEW  ,621,Wrong location,0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
04/02/2014,149,14092149,04/02/2014 05:42:00 PM,04/02/2014 05:47:00 PM,2717 VINE ST,,CORRYVILLE,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
03/12/2014,50,14071050,03/12/2014 08:20:00 AM,03/12/2014 08:29:00 AM,1110 MCMILLAN ST,,WALNUT HIL,444,Power line down,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
09/16/2014,93,14259093,09/16/2014 11:36:00 AM,09/16/2014 11:43:00 AM,3226 LEVINE DR,,CORRYVILLE,733,Smoke detector activation due to malfunction,0,3,9,0,,0,0,1,"CINC 45267
(39.13665698800003, -84.50151609599999)"
01/11/2014,55,14011055,01/11/2014 06:28:00 AM,01/11/2014 06:44:00 AM,230 CALHOUN ST UC ,,CLIFTON/UN,731,Sprinkler activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
06/03/2014,73,14154073,06/03/2014 10:53:00 AM,06/03/2014 10:57:00 AM,3577 HAVEN ST,,AVONDALE  ,740,"Unintentional transmission of alarm, other",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
07/31/2014,90,14212090,07/31/2014 12:03:00 PM,07/31/2014 12:19:00 PM,1554 WITTLOU AV,,COLLEGE  H,651,"Smoke scare, odor of smoke",0,11,36,1,2,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
01/11/2014,100,14011100,01/11/2014 10:21:00 AM,01/11/2014 10:34:00 AM,700 WALNUT ST,,C. B. D. /,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/13/2014,111,14194111,07/13/2014 03:41:00 PM,07/13/2014 03:55:00 PM,959 Birney,,MT.  WASHI,551,Assist police or other governmental agency,0,6,16,1,2,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
09/12/2014,73,14255073,09/12/2014 11:14:00 AM,09/12/2014 11:22:00 AM,5020 SPRING GROVE AV,,Spring Gro,442,Overheated motor,0,2,8,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
07/21/2014,144,14202144,07/21/2014 04:28:00 PM,07/21/2014 04:44:00 PM,3951 8TH ST,,WEST PRICE,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
04/06/2014,94,14096094,04/06/2014 02:00:00 PM,04/06/2014 02:05:00 PM,5229 GLENWAY AV,,WEST PRICE,700,"False alarm or false call, other",0,1,4,0,0,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
10/22/2014,232,14295232,10/22/2014 11:11:00 PM,10/22/2014 11:31:00 PM,3/7 I71 ,,AVONDALE  ,131,Passenger vehicle fire,0,5,20,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
07/21/2014,72,14202072,07/21/2014 11:04:00 AM,07/21/2014 11:18:00 AM,2540 CORBETT DR UC ,,CLIFTON/UN,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
04/10/2014,177,14100177,04/10/2014 07:13:00 PM,04/10/2014 07:24:00 PM,24 12TH ST,,OVER-THE-R,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/09/2014,176,14099176,04/09/2014 10:52:00 PM,04/09/2014 11:06:00 PM,3256 BOWLING GREEN CT,,MILLVALE  ,410,"Combustible/flammable gas/liquid condition, other",0,3,9,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
01/11/2014,136,14011136,01/11/2014 01:43:00 PM,01/11/2014 01:54:00 PM,2814 STANTON AV,,WALNUT HIL,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
11/01/2014,221,14305221,11/01/2014 11:23:00 PM,11/01/2014 11:34:00 PM,4112 RIVER RD,,RIVERSIDE ,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
09/15/2014,125,14258125,09/15/2014 04:10:00 PM,09/15/2014 04:31:00 PM,958 MCPHERSON AV,,EAST PRICE,561,Unauthorized burning,0,10,32,1,2,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
07/28/2014,1,14209001,07/28/2014 12:03:00 AM,07/28/2014 12:59:00 AM,2957 HULL AV,,WESTWOOD  ,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
10/31/2014,57,14304057,10/31/2014 10:08:00 AM,10/31/2014 10:25:00 AM,1201 VINE ST,,OVER-THE-R,740,"Unintentional transmission of alarm, other",0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/24/2014,155,14024155,01/24/2014 04:53:00 PM,01/24/2014 05:11:00 PM,2200 VICTORY PY ,,EAST WALNU,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
08/17/2014,69,14229069,08/17/2014 12:30:00 PM,08/17/2014 12:46:00 PM,1706 CHASE AV,,NORTHSIDE ,730,"System malfunction, other",0,6,19,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
07/01/2014,134,14182134,07/01/2014 03:04:00 PM,07/01/2014 03:18:00 PM,1900 SECTION RD,,ROSELAWN  ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
11/30/2014,143,14334143,11/30/2014 06:47:00 PM,11/30/2014 06:56:00 PM,1495 SUTTON AV,,MT.  WASHI,150,"Outside rubbish fire, other",0,1,4,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
01/24/2014,137,14024137,01/24/2014 02:45:00 PM,01/24/2014 03:00:00 PM,3400 CORRINE AV,,WESTWOOD  ,424,Carbon monoxide incident,0,2,8,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
08/13/2014,58,14225058,08/13/2014 09:42:00 AM,08/13/2014 09:47:00 AM,3007 FAIRFIELD AV,,EVANSTON  ,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
10/27/2014,115,14300115,10/27/2014 05:09:00 PM,10/27/2014 05:27:00 PM,625 PROBASCO ST,,CLIFTON/UN,142,Brush or brush-and-grass mixture fire,0,1,4,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
01/17/2014,56,14017056,01/17/2014 08:49:00 AM,01/17/2014 08:59:00 AM,3831 MIDDLETON AV,,CLIFTON   ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
11/08/2014,18,14312018,11/08/2014 02:13:00 AM,11/08/2014 03:31:00 AM,1971 MILLVALE CT,,MILLVALE  ,463,"Vehicle accident, general cleanup",0,4,14,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
01/26/2014,184,14026184,01/26/2014 07:13:00 PM,01/26/2014 07:21:00 PM,5016 EBERSOLE AV,D,MADISONVIL,400,"Hazardous condition, other",0,3,9,0,,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
07/25/2014,83,14206083,07/25/2014 10:19:00 AM,07/25/2014 10:33:00 AM,1401 READING RD,,C. B. D. /,150,"Outside rubbish fire, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
02/02/2014,45,14033045,02/02/2014 06:59:00 AM,02/02/2014 07:09:00 AM,1047 ROSEMONT AV,,WEST PRICE,440,"Electrical  wiring/equipment problem, other",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
10/24/2014,232,14297232,10/24/2014 11:18:00 PM,10/24/2014 11:30:00 PM,1829 LOSANTIVILLE AV,,ROSELAWN  ,745,"Alarm system activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
04/03/2014,128,14093128,04/03/2014 02:08:00 PM,04/03/2014 02:17:00 PM,6 4TH ST,,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/06/2014,106,14340106,12/06/2014 03:16:00 PM,12/06/2014 03:39:00 PM,2525 VICTORY PY ,,WALNUT HIL,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
10/07/2014,137,14280137,10/07/2014 04:29:00 PM,10/07/2014 04:37:00 PM,1071 BAYMILLER WK,J,WEST  END ,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
03/17/2014,89,14076089,03/17/2014 12:47:00 PM,03/17/2014 12:54:00 PM,3117 SOUTHSIDE AV,,RIVERSIDE ,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
12/13/2014,84,14347084,12/13/2014 10:56:00 AM,12/13/2014 11:03:00 AM,2804 ERIE AV,1,HYDE PARK ,600,"Good intent call, other",0,1,4,0,0,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
04/29/2014,183,14119183,04/29/2014 08:24:00 PM,04/29/2014 08:37:00 PM,2634 MELROSE AV,,WALNUT HIL,714,"Central station, malicious false alarm",0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
