incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,location
07/18/2015,209,15199209,07/18/2015 07:42:00 PM,07/18/2015 07:56:00 PM,1743 GARDEN LN,,BONDHILL  ,700,"False alarm or false call, other",0,3,9,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
09/18/2015,137,15261137,09/18/2015 03:16:00 PM,09/18/2015 03:34:00 PM,2366 KEMPER LN,,WALNUT HIL,740,"Unintentional transmission of alarm, other",0,3,9,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
07/13/2015,126,15194126,07/13/2015 01:42:00 PM,07/13/2015 01:59:00 PM,3306 FAIRFIELD AV,,EVANSTON  ,445,"Arcing, shorted electrical equipment",0,1,4,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
09/01/2015,12,15244012,09/01/2015 02:39:00 AM,09/01/2015 02:50:00 AM,1007 REGINA AV,,WEST PRICE,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
07/30/2015,58,15211058,07/30/2015 09:57:00 AM,07/30/2015 10:46:00 AM,1865 QUEEN CITY AV,,SOUTH  FAI,411,Gasoline or other flammable liquid spill,0,1,4,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
05/20/2015,204,15140204,05/20/2015 10:59:00 PM,05/20/2015 11:06:00 PM,350 WARNER ST,,FAIRVIEW  ,651,"Smoke scare, odor of smoke",0,11,33,1,1,0,0,1,"CINC 45214
(39.121323, -84.540297)"
07/11/2015,79,15192079,07/11/2015 11:23:00 AM,07/11/2015 11:30:00 AM,7826 NEWBEDFORD AV,,ROSELAWN  ,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
07/14/2015,156,15195156,07/14/2015 03:55:00 PM,07/14/2015 05:53:00 PM,539 WILSONIA DR,2,EAST PRICE,444,Power line down,0,1,4,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
06/04/2015,105,15155105,06/04/2015 02:23:00 PM,06/04/2015 03:25:00 PM,3951 8TH ST,,WEST PRICE,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
10/04/2015,114,15277114,10/04/2015 02:31:00 PM,10/04/2015 03:46:00 PM,202 VIENNA WOODS DR,202,WESTWOOD  ,651,"Smoke scare, odor of smoke",0,6,19,1,1,0,0,1,"CINC 45211
(39.155126, -84.60052)"
06/04/2015,128,15155128,06/04/2015 04:34:00 PM,06/04/2015 05:02:00 PM,3300 COLERAIN AV,,CAMP  WASH,154,Dumpster or other outside trash receptacle fire,0,1,4,0,,0,0,1,"CINC 45225
(39.140894, -84.548627)"
01/25/2015,176,15025176,01/25/2015 08:49:00 PM,01/25/2015 09:42:00 PM,0 I75 ,,WEST  END ,352,Extrication of victim(s) from vehicle,0,7,23,1,2,0,0,1,"CINC 45214
(39.121323, -84.540297)"
04/14/2015,182,15104182,04/14/2015 08:53:00 PM,04/14/2015 09:12:00 PM,810 BLAIR AV,14,AVONDALE  ,743,"Smoke detector activation, no fire - unintentional",0,6,22,0,0,0,0,1,"CINC 45229
(39.150081, -84.488259)"
04/17/2015,106,15107106,04/17/2015 12:48:00 PM,04/17/2015 01:07:00 PM,3612 WARSAW AV,2,EAST PRICE,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
04/15/2015,60,15105060,04/15/2015 10:24:00 AM,04/15/2015 10:29:00 AM,443 MORGAN ST,,WALNUT HIL,735,Alarm system sounded due to malfunction,0,3,9,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
06/18/2015,112,15169112,06/18/2015 03:33:00 PM,06/18/2015 03:40:00 PM,0 JEFFERSON AV,,CLIFTON   ,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
03/07/2015,91,15066091,03/07/2015 10:43:00 AM,03/07/2015 10:53:00 AM,0 ANTHONY WAYNE AV,,CARTHAGE  ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
08/06/2015,158,15218158,08/06/2015 04:01:00 PM,08/06/2015 04:19:00 PM,970 MCPHERSON AV,,EAST PRICE,651,"Smoke scare, odor of smoke",0,10,29,1,1,0,0,1,"CINC 45205
(39.109911, -84.575797)"
08/30/2015,1,15242001,08/30/2015 12:10:00 AM,08/30/2015 12:27:00 AM,0 HEMPWOOD AV,,COLLEGE  H,130,"Mobile property (vehicle) fire, other",0,1,4,0,,0,0,1,"CINC 45224
(39.204304, -84.535924)"
03/08/2015,170,15067170,03/08/2015 06:57:00 PM,03/08/2015 07:18:00 PM,1 CORRY ST,,CORRYVILLE,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
05/04/2015,185,15124185,05/04/2015 07:43:00 PM,05/04/2015 07:53:00 PM,2304 VINE ST,,MOUNT  AUB,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
05/26/2015,42,15146042,05/26/2015 09:26:00 AM,05/26/2015 09:42:00 AM,1945 DUNHAM WY,,WEST PRICE,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
09/10/2015,9,15253009,09/10/2015 01:12:00 AM,09/10/2015 01:25:00 AM,1240 SUNSET AV,2,WEST PRICE,541,Animal problem,0,1,4,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
09/07/2015,206,15250206,09/07/2015 09:08:00 PM,09/07/2015 09:27:00 PM,719 STEINER ST,,SEDAMSVILL,113,"Cooking fire, confined to container",0,1,4,0,,0,0,1,"CINC 45204
(39.095001, -84.574485)"
05/28/2015,71,15148071,05/28/2015 09:44:00 AM,05/28/2015 09:57:00 AM,3566 READING RD,,AVONDALE  ,143,Grass fire,0,1,4,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
05/20/2015,184,15140184,05/20/2015 08:50:00 PM,05/20/2015 09:01:00 PM,0 I-71 @ Ridge Av Exit #8,,OAKLEY    ,131,Passenger vehicle fire,0,3,12,0,,0,0,1,"CINC 45213
(39.181836, -84.420309)"
10/26/2015,30,15299030,10/26/2015 05:56:00 AM,10/26/2015 06:12:00 AM,2686 MONTANA AV,,WESTWOOD  ,600,"Good intent call, other",0,2,8,0,,0,0,1,"CINC 45211
(39.155126, -84.60052)"
06/17/2015,79,15168079,06/17/2015 09:54:00 AM,06/17/2015 10:02:00 AM,708 WALNUT ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,14,43,1,1,0,0,1,"CINC 45202
(39.107972, -84.506386)"
05/09/2015,200,15129200,05/09/2015 07:46:00 PM,05/09/2015 08:02:00 PM,2918 MONFORT ST,,WALNUT HIL,911,Citizen complaint,0,1,4,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
06/11/2015,25,15162025,06/11/2015 06:05:00 AM,06/11/2015 06:23:00 AM,4914 READING RD,,BONDHILL  ,461,Building or structure weakened or collapsed,0,3,12,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
05/26/2015,162,15146162,05/26/2015 06:46:00 PM,05/26/2015 07:17:00 PM,2850 WINSLOW AV,,AVONDALE  ,741,"Sprinkler activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
07/15/2015,51,15196051,07/15/2015 11:12:00 AM,07/15/2015 11:35:00 AM,1071 CELESTIAL ST,,MOUNT  ADA,744,"Detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
05/11/2015,125,15131125,05/11/2015 02:01:00 PM,05/11/2015 02:12:00 PM,2324 MAY ST,,WALNUT HIL,445,"Arcing, shorted electrical equipment",0,13,38,1,1,0,0,1,"CINC 45206
(39.127505, -84.48677)"
02/06/2015,32,15037032,02/06/2015 07:21:00 AM,02/06/2015 08:43:00 AM,7200 Reading,1,ROSELAWN  ,131,Passenger vehicle fire,0,4,7,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
06/28/2015,38,15179038,06/28/2015 05:31:00 AM,06/28/2015 05:56:00 AM,2001 DANA AV,,EVANSTON  ,463,"Vehicle accident, general cleanup",0,3,12,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
02/19/2015,133,15050133,02/19/2015 02:56:00 PM,02/19/2015 03:08:00 PM,1525 ELM ST,,OVER-THE-R,710,"Malicious, mischievous false call, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
10/22/2015,41,15295041,10/22/2015 08:10:00 AM,10/22/2015 08:34:00 AM,7733 READING RD,,ROSELAWN  ,400,"Hazardous condition, other",0,3,12,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
09/19/2015,80,15262080,09/19/2015 09:57:00 AM,09/19/2015 10:36:00 AM,5111 GLENCROSSING WY,,WESTWOOD  ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45238
(39.111266, -84.610187)"
08/01/2015,3,15213003,08/01/2015 12:07:00 AM,08/01/2015 12:24:00 AM,1906 FAIRMOUNT AV,1,SOUTH  FAI,113,"Cooking fire, confined to container",0,7,23,0,0,0,0,1,"CINC 45211
(39.155126, -84.60052)"
04/18/2015,79,15108079,04/18/2015 11:40:00 AM,04/18/2015 12:01:00 PM,2587 LAFEUILLE AV,,WESTWOOD  ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45211
(39.155126, -84.60052)"
09/30/2015,133,15273133,09/30/2015 03:41:00 PM,09/30/2015 04:08:00 PM,2421 ASHLAND AV,,EAST WALNU,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
06/03/2015,129,15154129,06/03/2015 04:52:00 PM,06/03/2015 05:07:00 PM,2718 STRATFORD AV,,CLIFTON/UN,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45220
(39.146638, -84.52059)"
08/09/2015,123,15221123,08/09/2015 02:16:00 PM,08/09/2015 03:29:00 PM,3151 LOOKOUT CR ,,MT.  LOOKO,445,"Arcing, shorted electrical equipment",0,13,38,1,1,0,0,1,"CINC 45208
(39.135494, -84.434607)"
10/15/2015,72,15288072,10/15/2015 11:20:00 AM,10/15/2015 11:33:00 AM,1032 DANA AV,,NORTH AVON,740,"Unintentional transmission of alarm, other",0,1,4,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
05/21/2015,123,15141123,05/21/2015 03:17:00 PM,05/21/2015 03:37:00 PM,2836 STANTON AV,1N,WALNUT HIL,651,"Smoke scare, odor of smoke",0,3,9,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
02/19/2015,62,15050062,02/19/2015 09:15:00 AM,02/19/2015 09:33:00 AM,3562 INTERWOOD AV,,CLIFTON   ,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
04/10/2015,80,15100080,04/10/2015 09:14:00 AM,04/10/2015 09:44:00 AM,1427 MAIN ST,,OVER-THE-R,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
04/10/2015,227,15100227,04/10/2015 07:40:00 PM,04/10/2015 07:51:00 PM,131 14TH ST,101,OVER-THE-R,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
01/22/2015,99,15022099,01/22/2015 02:22:00 PM,01/22/2015 02:32:00 PM,1308 YARMOUTH AV,,BONDHILL  ,710,"Malicious, mischievous false call, other",0,4,14,0,0,0,0,1,"CINC 45216
(39.200355, -84.478118)"
05/15/2015,29,15135029,05/15/2015 07:31:00 AM,05/15/2015 07:37:00 AM,1006 SCHIFF AV,1 FL,WEST PRICE,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
05/06/2015,128,15126128,05/06/2015 02:21:00 PM,05/06/2015 02:30:00 PM,221 4TH ST,19,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
10/09/2015,203,15282203,10/09/2015 09:36:00 PM,10/09/2015 09:51:00 PM,459 DAYTON ST,2,WEST  END ,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
05/10/2015,2,15130002,05/10/2015 12:03:00 AM,05/10/2015 12:12:00 AM,1034 DEPOT ST,,LOWER PRIC,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45204
(39.095001, -84.574485)"
03/08/2015,96,15067096,03/08/2015 01:28:00 PM,03/08/2015 01:53:00 PM,2000 WESTWOOD NORTHERN BV,,ENGLISH  W,711,"Municipal alarm system, malicious false alarm",0,2,8,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
09/14/2015,38,15257038,09/14/2015 08:42:00 AM,09/14/2015 08:49:00 AM,0 I75 EX ,,CLIFTON   ,700,"False alarm or false call, other",0,1,4,0,,0,0,1,"CINC 45232
(39.179381, -84.514335)"
03/06/2015,150,15065150,03/06/2015 06:45:00 PM,03/06/2015 07:01:00 PM,0 AIRPORT RD,,EAST  END ,651,"Smoke scare, odor of smoke",0,6,18,0,0,0,0,1,"CINC 45226
(39.115846, -84.428567)"
09/21/2015,125,15264125,09/21/2015 02:12:00 PM,09/21/2015 02:32:00 PM,6601 RIVER RD,,SAYLER  PA,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45233
(39.117165, -84.666572)"
01/30/2015,27,15030027,01/30/2015 07:03:00 AM,01/30/2015 07:14:00 AM,2929 HIGHLAND AV,,CORRYVILLE,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
02/13/2015,143,15044143,02/13/2015 04:39:00 PM,02/13/2015 05:01:00 PM,3700 READING RD,,NORTH AVON,622,No incident found on arrival at dispatch address,0,3,9,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
09/04/2015,217,15247217,09/04/2015 06:51:00 PM,09/04/2015 07:14:00 PM,0 KELLOGG AV,,EAST  END ,621,Wrong location,0,2,8,0,,0,0,1,"CINC 45225
(39.140894, -84.548627)"
02/01/2015,44,15032044,02/01/2015 07:09:00 AM,02/01/2015 07:45:00 AM,4593 PADDOCK RD,,PADDOCK  H,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45209
(39.152763, -84.428901)"
06/08/2015,180,15159180,06/08/2015 10:03:00 PM,06/08/2015 10:09:00 PM,4144 JEROME AV,,NORTHSIDE ,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45223
(39.165238, -84.547839)"
10/27/2015,18,15300018,10/27/2015 03:02:00 AM,10/27/2015 03:18:00 AM,4798 PROSPERITY PL,,WEST PRICE,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45238
(39.111266, -84.610187)"
08/05/2015,215,15217215,08/05/2015 10:34:00 PM,08/05/2015 11:22:00 PM,7712 REINHOLD DR,,ROSELAWN  ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45216
(39.200355, -84.478118)"
10/03/2015,165,15276165,10/03/2015 06:13:00 PM,10/03/2015 06:27:00 PM,2000 WESTWOOD NORTHERN BV,,ENGLISH  W,710,"Malicious, mischievous false call, other",0,3,9,0,,0,0,1,"CINC 45225
(39.140894, -84.548627)"
09/17/2015,21,15260021,09/17/2015 03:05:00 AM,09/17/2015 04:00:00 AM,260 TWAIN AV,,SAYLER  PA,461,Building or structure weakened or collapsed,0,3,12,0,,3,12,1,"CINC 45233
(39.117165, -84.666572)"
05/25/2015,134,15145134,05/25/2015 06:11:00 PM,05/25/2015 06:34:00 PM,2216 VINE ST,,MOUNT  AUB,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
07/01/2015,81,15182081,07/01/2015 11:03:00 AM,07/01/2015 11:27:00 AM,2596 MADISON RD,A6,HYDE PARK ,531,Smoke or odor removal,0,8,27,0,0,0,0,1,"CINC 45209
(39.152763, -84.428901)"
09/02/2015,168,15245168,09/02/2015 06:07:00 PM,09/02/2015 06:13:00 PM,3031 EDEN AV,,CORRYVILLE,600,"Good intent call, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
08/02/2015,20,15214020,08/02/2015 02:21:00 AM,08/02/2015 02:31:00 AM,550 MAIN ST,,C. B. D. /,900,"Special type of incident, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
03/20/2015,149,15079149,03/20/2015 06:22:00 PM,03/20/2015 06:24:00 PM,0 1790  Hoffner,,NORTHSIDE ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45223
(39.165238, -84.547839)"
10/07/2015,153,15280153,10/07/2015 02:19:00 PM,10/07/2015 02:27:00 PM,249 CALHOUN ST,,FAIRVIEW  ,735,Alarm system sounded due to malfunction,0,1,4,0,,0,0,1,"CINC 45220
(39.146638, -84.52059)"
05/16/2015,65,15136065,05/16/2015 08:48:00 AM,05/16/2015 09:11:00 AM,2324 IROLL AV,5B,EAST  WEST,130,"Mobile property (vehicle) fire, other",0,1,4,0,,0,0,1,"CINC 45211
(39.155126, -84.60052)"
01/13/2015,52,15013052,01/13/2015 09:02:00 AM,01/13/2015 09:13:00 AM,1746 JESTER ST,,NORTHSIDE ,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45223
(39.165238, -84.547839)"
09/04/2015,196,15247196,09/04/2015 06:31:00 PM,09/04/2015 06:47:00 PM,3619 WOODFORD RD,,KENNEDY  H,444,Power line down,0,1,4,0,,0,0,1,"CINC 45213
(39.181836, -84.420309)"
02/15/2015,167,15046167,02/15/2015 10:13:00 PM,02/15/2015 10:36:00 PM,476 RIDDLE RD,,CLIFTON/UN,733,Smoke detector activation due to malfunction,0,2,8,0,0,0,0,1,"CINC 45220
(39.146638, -84.52059)"
01/28/2015,34,15028034,01/28/2015 06:46:00 AM,01/28/2015 06:58:00 AM,1737 WILLIAM HOWARD TAFT RD,,EAST WALNU,652,"Steam, vapor, fog or dust thought to be smoke",0,9,31,0,0,0,0,1,"CINC 45206
(39.127505, -84.48677)"
07/19/2015,35,15200035,07/19/2015 01:21:00 AM,07/19/2015 01:41:00 AM,898 WALNUT ST,,C. B. D. /,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
05/25/2015,4,15145004,05/25/2015 12:22:00 AM,05/25/2015 01:11:00 AM,3739 KANAUGA CT,,MADISONVIL,900,"Special type of incident, other",0,2,8,0,,0,0,1,"CINC 45209
(39.152763, -84.428901)"
09/21/2015,147,15264147,09/21/2015 04:09:00 PM,09/21/2015 04:57:00 PM,0 MCMILLAN ST,,FAIRVIEW  ,500,"Service Call, other",0,1,4,0,0,0,0,1,"CINC 45219
(39.127363, -84.51253)"
04/22/2015,150,15112150,04/22/2015 04:29:00 PM,04/22/2015 04:52:00 PM,1375 TENNESSEE AV,,PADDOCK  H,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
02/07/2015,27,15038027,02/07/2015 04:08:00 AM,02/07/2015 04:21:00 AM,6030 KENNEDY AV,,KENNEDY  H,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45213
(39.181836, -84.420309)"
06/02/2015,123,15153123,06/02/2015 03:40:00 PM,06/02/2015 03:54:00 PM,2646 HARRISON AV,,WESTWOOD  ,118,"Trash or rubbish fire, contained",0,1,4,0,,0,0,1,"CINC 45211
(39.155126, -84.60052)"
05/27/2015,208,15147208,05/27/2015 08:44:00 PM,05/27/2015 09:07:00 PM,4036 PRESIDENT DR,,FAY APARTM,114,"Chimney or flue fire, confined to chimney or flue",0,11,33,1,1,0,0,1,"CINC 45225
(39.140894, -84.548627)"
02/24/2015,25,15055025,02/24/2015 03:19:00 AM,02/24/2015 03:54:00 AM,2525 VICTORY PY ,,WALNUT HIL,651,"Smoke scare, odor of smoke",0,3,9,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
09/24/2015,69,15267069,09/24/2015 10:02:00 AM,09/24/2015 10:17:00 AM,5243 SALEM HILLS LN,,MT.  WASHI,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45227
(39.153655, -84.38708)"
01/10/2015,81,15010081,01/10/2015 12:00:00 PM,01/10/2015 12:10:00 PM,750 GRAND AV,FLR,EAST PRICE,500,"Service Call, other",0,2,8,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
04/20/2015,137,15110137,04/20/2015 05:30:00 PM,04/20/2015 05:38:00 PM,3274 HARDISTY AV,,MT.  LOOKO,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45208
(39.135494, -84.434607)"
02/14/2015,85,15045085,02/14/2015 01:18:00 PM,02/14/2015 01:42:00 PM,1540 DUDLEY WK,G,WEST  END ,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
09/09/2015,89,15252089,09/09/2015 11:06:00 AM,09/09/2015 11:18:00 AM,310 CULVERT ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45203
(39.103194, -84.530727)"
01/07/2015,185,15007185,01/07/2015 08:27:00 PM,01/07/2015 08:38:00 PM,525 12TH ST,,PENDLETON ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
01/14/2015,198,15014198,01/14/2015 11:18:00 PM,01/14/2015 11:50:00 PM,100 JOE NUXHALL WY,,C. B. D. /,522,Water or steam leak,0,3,9,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
07/04/2015,179,15185179,07/04/2015 09:38:00 PM,07/04/2015 10:07:00 PM,2519 HANSFORD PL,,SOUTH  FAI,733,Smoke detector activation due to malfunction,0,3,9,0,,0,0,1,"CINC 45221
(39.131505, -84.516446)"
07/05/2015,192,15186192,07/05/2015 10:19:00 PM,07/05/2015 10:25:00 PM,105 70TH ST,,CARTHAGE  ,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45216
(39.200355, -84.478118)"
09/16/2015,93,15259093,09/16/2015 11:54:00 AM,09/16/2015 12:06:00 PM,3983 ROSSLYN DR,,OAKLEY    ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45209
(39.152763, -84.428901)"
04/13/2015,218,15103218,04/13/2015 08:43:00 PM,04/13/2015 08:55:00 PM,4050 READING RD,9,NORTH AVON,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
01/30/2015,157,15030157,01/30/2015 06:56:00 PM,01/30/2015 07:09:00 PM,0 MCMICKEN AV,,OVER-THE-R,445,"Arcing, shorted electrical equipment",0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
04/20/2015,22,15110022,04/20/2015 07:15:00 AM,04/20/2015 08:33:00 AM,5649 GLENVIEW AV,,COLLEGE  H,444,Power line down,0,1,4,0,,0,0,1,"CINC 45224
(39.204304, -84.535924)"
07/25/2015,137,15206137,07/25/2015 03:04:00 PM,07/25/2015 03:20:00 PM,5473 BEECHMONT AV,,MT.  WASHI,350,"Extrication, rescue, other",0,2,8,0,,0,0,1,"CINC 45226
(39.115846, -84.428567)"
05/01/2015,234,15121234,05/01/2015 11:40:00 PM,05/01/2015 11:54:00 PM,2880 CENTRAL PY ,,CLIFTON/UN,600,"Good intent call, other",0,5,17,0,,0,0,1,"CINC 45225
(39.140894, -84.548627)"
01/10/2015,203,15010203,01/10/2015 11:49:00 PM,01/11/2015 12:09:00 AM,3480 WOODBURN AV,,EVANSTON  ,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
03/23/2015,189,15082189,03/23/2015 09:23:00 PM,03/23/2015 09:30:00 PM,5788 BELMONT AV,,COLLEGE  H,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45224
(39.204304, -84.535924)"
09/11/2015,134,15254134,09/11/2015 02:53:00 PM,09/11/2015 04:09:00 PM,0 3RD ST,,C. B. D. /,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
06/05/2015,70,15156070,06/05/2015 12:07:00 PM,06/05/2015 12:08:00 PM,280 GOODMAN ST,,CORRYVILLE,745,"Alarm system activation, no fire - unintentional",0,1,1,0,,0,0,1,"CINC 45267
(39.136747, -84.501601)"
07/16/2015,226,15197226,07/16/2015 11:31:00 PM,07/16/2015 11:46:00 PM,2539 PARK AV,2,WALNUT HIL,445,"Arcing, shorted electrical equipment",0,1,4,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
08/24/2015,136,15236136,08/24/2015 04:13:00 PM,08/24/2015 04:37:00 PM,6165 GLENWAY AV,,WESTWOOD  ,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45211
(39.155126, -84.60052)"
06/20/2015,156,15171156,06/20/2015 04:58:00 PM,06/20/2015 05:19:00 PM,621 MEHRING WY,OFF,C. B. D. /,353,Removal of victim(s) from stalled elevator,0,3,12,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
10/21/2015,30,15294030,10/21/2015 08:46:00 AM,10/21/2015 08:56:00 AM,1960 MADISON RD,,EAST WALNU,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
01/08/2015,187,15008187,01/08/2015 07:55:00 PM,01/08/2015 08:11:00 PM,5845 MONTGOMERY RD,1,PLEASANT R,736,CO detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45212
(39.162563, -84.452694)"
05/14/2015,75,15134075,05/14/2015 12:19:00 PM,05/14/2015 12:45:00 PM,5607 MADISON RD,,MADISONVIL,113,"Cooking fire, confined to container",0,4,16,0,0,0,0,1,"CINC 45227
(39.153655, -84.38708)"
07/04/2015,134,15185134,07/04/2015 06:21:00 PM,07/04/2015 06:29:00 PM,99 2ND ST,,C. B. D. /,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
07/13/2015,280,15194280,07/13/2015 11:53:00 PM,07/14/2015 12:08:00 AM,0  I-75,,CLIFTON   ,445,"Arcing, shorted electrical equipment",0,1,4,0,0,0,0,1,"CINC 45202
(39.107972, -84.506386)"
08/28/2015,69,15240069,08/28/2015 11:17:00 AM,08/28/2015 11:18:00 AM,1366 HOPPLE ST,,CAMP  WASH,611,Dispatched & canceled en route,0,2,8,0,,0,0,1,"CINC 45212
(39.162563, -84.452694)"
08/09/2015,3,15221003,08/09/2015 12:35:00 AM,08/09/2015 01:30:00 AM,300 LYTLE ST,,C. B. D. /,730,"System malfunction, other",0,3,12,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
10/04/2015,217,15277217,10/04/2015 10:50:00 PM,10/04/2015 10:58:00 PM,2248 QUEEN CITY AV,,WESTWOOD  ,463,"Vehicle accident, general cleanup",0,1,4,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
06/05/2015,4,15156004,06/05/2015 12:21:00 AM,06/05/2015 12:28:00 AM,0 BLAIR AV,,AVONDALE  ,652,"Steam, vapor, fog or dust thought to be smoke",0,2,8,0,,0,0,1,"CINC 45216
(39.200355, -84.478118)"
