AddressID,Address,City,State,ZipCode,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
12669,1346 BROADWAY , Cincinnati,OH, 45202,,,,,,
12670,1400 SYCAMORE ST, Cincinnati,OH, 45202,,,,,,
12671,1411 MANSFIELD ST, Cincinnati,OH, 45202,,,,,,
12672,410 READING RD, Cincinnati,OH, 00000,,,,,,
12673,529 THIRTEENTH ST, Cincinnati,OH, 45202,,,,,,
12674,531 THIRTEENTH ST, Cincinnati,OH, 45202,,,,,,
12675,532 READING RD, Cincinnati,OH, 45202,,,,,,
12676,537 LIBERTYHILL , Cincinnati,OH, 45202,,,,,,
12677,538 THIRTEENTH ST, Cincinnati,OH, 45202,,,,,,
12678, CARPATHIA AVE, Cincinnati,OH, 45213,,,,,,
12679, LESTER RD, Cincinnati,OH, 45213,,,,,,
12680, ROBISON RD, Cincinnati,OH, 45212,,,,,,
12681, TANNER AVE, Cincinnati,OH, 00000,,,,,,
12682, WITHANY AVE, Cincinnati,OH, 45212,,,,,,
12683,2534 RIDGECLIFF AVE, Cincinnati,OH, 45212,,,,,,
12684,2540 CYPRESS WY, Cincinnati,OH, 45212,,,,,,
12685,2551 RIDGELAND PL, Cincinnati,OH, 45212,,,,,,
12686,2605 RIDGECLIFF AVE, Cincinnati,OH, 45212,,,,,,
12687,2611 KNIGHT AVE, Cincinnati,OH, 45212,,,,,,
12688,2614 RIDGECLIFF AVE, Cincinnati,OH, 45212,,,,,,
12689,2615 LANGDONFARM RD, Cincinnati,OH, 45212,,,,,,
12690,2620 BRIARCLIFFE AVE, Cincinnati,OH, 45212,,,,,,
12691,2620 SWIFT AVE, Cincinnati,OH, 45212,,,,,,
12692,2622 LYSLE LN, Cincinnati,OH, 45212,,,,,,
12693,2626 RIDGECLIFF AVE, Cincinnati,OH, 45212,,,,,,
12694,2629 KNIGHT AVE, Cincinnati,OH, 45212,,,,,,
12695,2629 RIDGECLIFF AVE, Cincinnati,OH, 45212,,,,,,
12696,2633 LANGDONFARM RD, Cincinnati,OH, 45212,,,,,,
12697,2704 CYPRESS WY, Cincinnati,OH, 45212,,,,,,
12698,2709 SILVERLEAF AVE, Cincinnati,OH, 45212,,,,,,
12699,2716 LAWNDALE AVE, Cincinnati,OH, 45212,,,,,,
12700,2726 SILVERLEAF AVE, Cincinnati,OH, 45212,,,,,,
12701,2742 LAWNDALE AVE, Cincinnati,OH, 45212,,,,,,
12702,2782 LOSANTIVILLE AVE, Cincinnati,OH, 45213,,,,,,
12703,2805 LAWNDALE AVE, Cincinnati,OH, 45212,,,,,,
12704,2819 LANGDONFARM RD, Cincinnati,OH, 45212,,,,,,
12705,2835 CYPRESS WY, Cincinnati,OH, 45212,,,,,,
12706,2843 LANGDONFARM RD, Cincinnati,OH, 45212,,,,,,
12707,2844 BURKHART AVE, Cincinnati,OH, 45213,,,,,,
12708,2845 CYPRESS WY, Cincinnati,OH, 45212,,,,,,
12709,2848 BURKHART AVE, Cincinnati,OH, 45213,,,,,,
12710,2852 BURKHART AVE, Cincinnati,OH, 45213,,,,,,
12711,2856 BURKHART AVE, Cincinnati,OH, 45213,,,,,,
12712,2858 BURKHART AVE, Cincinnati,OH, 45213,,,,,,
12713,2870 BURKHART AVE, Cincinnati,OH, 45213,,,,,,
12714,2875 LANGDONFARM RD, Cincinnati,OH, 45212,,,,,,
12715,2886 LOSANTIVILLE AVE, Cincinnati,OH, 45213,,,,,,
12716,2907 LAWNDALE AVE, Cincinnati,OH, 45212,,,,,,
12717,2910 DOUGLAS TE, Cincinnati,OH, 45212,,,,,,
12718,2911 DOUGLAS TE, Cincinnati,OH, 45212,,,,,,
12719,2911 LAWNDALE AVE, Cincinnati,OH, 45212,,,,,,
12720,2914 LAWNDALE AVE, Cincinnati,OH, 45212,,,,,,
12721,2918 LOSANTIVILLE AVE, Cincinnati,OH, 45213,,,,,,
12722,2919 DOUGLAS TE, Cincinnati,OH, 45212,,,,,,
12723,2931 LAWNDALE AVE, Cincinnati,OH, 45212,,,,,,
12724,2946 MAPLELEAF AVE, Cincinnati,OH, 45212,,,,,,
12725,2947 MAPLELEAF AVE, Cincinnati,OH, 45212,,,,,,
12726,3000 MAPLELEAF AVE, Cincinnati,OH, 45213,,,,,,
12727,3012 GLOSS AVE, Cincinnati,OH, 45213,,,,,,
12728,3017 MAPLELEAF AVE, Cincinnati,OH, 45213,,,,,,
12729,3026 BEAVER AVE, Cincinnati,OH, 45213,,,,,,
12730,3108 BEAVER AVE, Cincinnati,OH, 45213,,,,,,
12731,3116 MAPLELEAF AVE, Cincinnati,OH, 45213,,,,,,
12732,3120 LOSANTIVILLE AVE, Cincinnati,OH, 45213,,,,,,
12733,3127 BEAVER AVE, Cincinnati,OH, 45213,,,,,,
12734,3127 WOODSFIELD ST, Cincinnati,OH, 45213,,,,,,
12735,3134 SCHUBERT AVE, Cincinnati,OH, 45213,,,,,,
12736,3135 CARPATHIA AVE, Cincinnati,OH, 45213,,,,,,
12737,3138 CARPATHIA AVE, Cincinnati,OH, 45213,,,,,,
12738,3144 AUTEN AVE, Cincinnati,OH, 45213,,,,,,
12739,3145 AUTEN AVE, Cincinnati,OH, 45213,,,,,,
12740,3146 AUTEN AVE, Cincinnati,OH, 45213,,,,,,
12741,3146 GLOSS AVE, Cincinnati,OH, 45213,,,,,,
12742,3162 TROY AVE, Cincinnati,OH, 45213,,,,,,
12743,3211 ASHWOOD DR, Cincinnati,OH, 45213,,,,,,
12744,3212 HARVEST AVE, Cincinnati,OH, 45213,,,,,,
12745,3215 ASHWOOD DR, Cincinnati,OH, 45213,,,,,,
12746,3224 ASHWOOD DR, Cincinnati,OH, 45213,,,,,,
12747,3227 ASHWOOD DR, Cincinnati,OH, 45213,,,,,,
12748,3229 BEREDITH PL, Cincinnati,OH, 45213,,,,,,
12749,3231 BEREDITH PL, Cincinnati,OH, 45213,,,,,,
12750,3232 WOODFORD RD, Cincinnati,OH, 45213,,,,,,
12751,3234 HARVEST AVE, Cincinnati,OH, 45213,,,,,,
12752,3235 ASHWOOD DR, Cincinnati,OH, 45213,,,,,,
12753,3236 BEREDITH PL, Cincinnati,OH, 45213,,,,,,
12754,3239 ASHWOOD DR, Cincinnati,OH, 45213,,,,,,
12755,3253 BEREDITH PL, Cincinnati,OH, 45213,,,,,,
12756,3254 ORION AVE, Cincinnati,OH, 45213,,,,,,
12757,3283 ASHWOOD DR, Cincinnati,OH, 45213,,,,,,
12758,3285 BEREDITH PL, Cincinnati,OH, 45213,,,,,,
12759,3300 ASHWOOD DR, Cincinnati,OH, 45213,,,,,,
12760,3327 ARROW AVE, Cincinnati,OH, 45213,,,,,,
12761,3330 ORION AVE, Cincinnati,OH, 45213,,,,,,
12762,3336 ORION AVE, Cincinnati,OH, 45213,,,,,,
12763,3338 ORION AVE, Cincinnati,OH, 45213,,,,,,
12764,3367 ORION AVE, Cincinnati,OH, 45213,,,,,,
12765,3372 ORION AVE, Cincinnati,OH, 45213,,,,,,
12766,5302 LESTER RD, Cincinnati,OH, 45213,,,,,,
12767,5312 INDIANMOUND AVE, Cincinnati,OH, 45212,,,,,,
12768,5316 LESTER RD, Cincinnati,OH, 45213,,,,,,
12769,5330 TANNER AVE, Cincinnati,OH, 45213,,,,,,
12770,5332 TANNER AVE, Cincinnati,OH, 45213,,,,,,
12771,5340 TANNER AVE, Cincinnati,OH, 45213,,,,,,
12772,5409 LESTER RD, Cincinnati,OH, 00000,,,,,,
12773,5500 GLENGATE LN, Cincinnati,OH, 45212,,,,,,
12774,5500 GLENGATE LN, Cincinnati,OH, 00000,,,,,,
12775,5500 MILAN AVE, Cincinnati,OH, 45212,,,,,,
12776,5500 MONTGOMERY RD, Cincinnati,OH, 45212,,,,,,
12777,5500 VERULAM AVE, Cincinnati,OH, 45213,,,,,,
12778,5520 BOSWORTH PL, Cincinnati,OH, 45212,,,,,,
12779,5544 MONTGOMERY RD, Cincinnati,OH, 45212,,,,,,
12780,5551 BOSWORTH PL, Cincinnati,OH, 45212,,,,,,
12781,5553 MONTGOMERY RD, Cincinnati,OH, 45212,,,,,,
12782,5609 MILAN AVE, Cincinnati,OH, 45212,,,,,,
12783,5612 GLENGATE LN, Cincinnati,OH, 45212,,,,,,
12784,5637 LESTER RD, Cincinnati,OH, 45213,,,,,,
12785,5640 MONTGOMERY RD, Cincinnati,OH, 45212,,,,,,
12786,5665 MONTGOMERY RD, Cincinnati,OH, 45212,,,,,,
12787,5708 ABELIA CT, Cincinnati,OH, 45213,,,,,,
12788,5711 GLENGATE LN, Cincinnati,OH, 45212,,,,,,
12789,5712 DOERGER LN, Cincinnati,OH, 45212,,,,,,
12790,5714 RIDGE AVE, Cincinnati,OH, 45213,,,,,,
12791,5719 MARMION LN, Cincinnati,OH, 45212,,,,,,
12792,5727 MARMION LN, Cincinnati,OH, 45212,,,,,,
12793,5731 LESTER RD, Cincinnati,OH, 45213,,,,,,
12794,5738 MONTGOMERY RD, Cincinnati,OH, 45212,,,,,,
12795,5745 DOERGER LN, Cincinnati,OH, 45212,,,,,,
12796,5747 DOERGER LN, Cincinnati,OH, 45212,,,,,,
12797,5751 MARMION LN, Cincinnati,OH, 45212,,,,,,
12798,5755 MARMION LN, Cincinnati,OH, 45212,,,,,,
12799,5759 MARMION LN, Cincinnati,OH, 45212,,,,,,
12800,5762 DOERGER LN, Cincinnati,OH, 45212,,,,,,
12801,5762 MARMION LN, Cincinnati,OH, 00000,,,,,,
12802,5810 PANDORA AVE, Cincinnati,OH, 45213,,,,,,
12803,5810 RIDGE AVE, Cincinnati,OH, 45213,,,,,,
12804,5814 PANDORA AVE, Cincinnati,OH, 45213,,,,,,
12805,5822 PANDORA AVE, Cincinnati,OH, 45213,,,,,,
12806,5828 MONTGOMERY RD, Cincinnati,OH, 45212,,,,,,
12807,5830 WOODMONT AVE, Cincinnati,OH, 45213,,,,,,
12808,5836 MONTGOMERY RD, Cincinnati,OH, 45212,,,,,,
12809,5902 OMEARA PL, Cincinnati,OH, 45213,,,,,,
12810,5916 WOODMONT AVE, Cincinnati,OH, 45213,,,,,,
12811,5918 WOODMONT AVE, Cincinnati,OH, 45213,,,,,,
12812,5919 PANDORA AVE, Cincinnati,OH, 45213,,,,,,
12813,5923 PANDORA AVE, Cincinnati,OH, 45213,,,,,,
12814,5927 PANDORA AVE, Cincinnati,OH, 45213,,,,,,
12815,5928 PANDORA AVE, Cincinnati,OH, 45213,,,,,,
12816,5934 BEACRAFT AVE, Cincinnati,OH, 45213,,,,,,
12817,5938 BEACRAFT AVE, Cincinnati,OH, 45213,,,,,,
12818,5942 WOODMONT AVE, Cincinnati,OH, 45213,,,,,,
12819,5954 LESTER RD, Cincinnati,OH, 45213,,,,,,
12820,5966 LESTER RD, Cincinnati,OH, 45213,,,,,,
12821,5980 LESTER RD, Cincinnati,OH, 45213,,,,,,
12822,6001 ELBROOK AVE, Cincinnati,OH, 45237,,,,,,
12823,6001 YOSEMITE DR, Cincinnati,OH, 45237,,,,,,
12824,6005 DRYDEN AVE, Cincinnati,OH, 45213,,,,,,
12825,6019 RIDGE AVE, Cincinnati,OH, 45213,,,,,,
12826,6021 WOODMONT AVE, Cincinnati,OH, 45213,,,,,,
12827,6058 MONTGOMERY RD, Cincinnati,OH, 45213,,,,,,
12828,6063 MONTGOMERY RD, Cincinnati,OH, 45213,,,,,,
12829,6103 WOODMONT AVE, Cincinnati,OH, 45213,,,,,,
12830,6115 WOODMONT AVE, Cincinnati,OH, 45213,,,,,,
12831,6116 TULANE RD, Cincinnati,OH, 45212,,,,,,
12832,6126 DRYDEN AVE, Cincinnati,OH, 45213,,,,,,
12833,6126 WEBBLAND PL, Cincinnati,OH, 45213,,,,,,
12834,6134 WOODMONT AVE, Cincinnati,OH, 45213,,,,,,
12835,6148 FAIRWAY DR, Cincinnati,OH, 45212,,,,,,
12836,6158 GRANDVISTA AVE, Cincinnati,OH, 45213,,,,,,
12837,6163 GRANDVISTA AVE, Cincinnati,OH, 45213,,,,,,
12838,6171 GRANDVISTA AVE, Cincinnati,OH, 45213,,,,,,
12839,6171 TULANE RD, Cincinnati,OH, 45212,,,,,,
12840,6186 TULANE RD, Cincinnati,OH, 45212,,,,,,
12841,6205 MONTGOMERY RD, Cincinnati,OH, 45213,,,,,,
12842,6205 RIDGE AVE, Cincinnati,OH, 45213,,,,,,
12843,6208 GRANDVISTA AVE, Cincinnati,OH, 45213,,,,,,
12844,6212 GIRARD AVE, Cincinnati,OH, 45213,,,,,,
12845,6225 KINCAID RD, Cincinnati,OH, 45213,,,,,,
12846,6246 ORCHARD LN, Cincinnati,OH, 45213,,,,,,
12847,6255 CORTELYOU AVE, Cincinnati,OH, 45213,,,,,,
12848,6276 GRANDVISTA AVE, Cincinnati,OH, 45213,,,,,,
12849,6300 GIRARD AVE, Cincinnati,OH, 45213,,,,,,
12850,6300 KINCAID RD, Cincinnati,OH, 45213,,,,,,
12851,6300 MONTGOMERY RD, Cincinnati,OH, 45213,,,,,,
12852,6301 FAIRHURST AVE, Cincinnati,OH, 45237,,,,,,
12853,6309 PARKMAN PL, Cincinnati,OH, 45213,,,,,,
12854,6316 FAIRHURST AVE, Cincinnati,OH, 45213,,,,,,
12855,6334 GRANDVISTA AVE, Cincinnati,OH, 45213,,,,,,
12856,6344 GRANDVISTA AVE, Cincinnati,OH, 45213,,,,,,
12857,6413 GIRARD AVE, Cincinnati,OH, 45213,,,,,,
12858,6415 RIDGE AVE, Cincinnati,OH, 45213,,,,,,
12859,6428 RIDGE AVE, Cincinnati,OH, 45213,,,,,,
12860,1011 EIGHTH ST, Cincinnati,OH, 45203,,,,,,
12862, CLARK RD, Cincinnati,OH, 00000,,,,,,
12863,1001 MILL ST, Cincinnati,OH, 45215,,,,,,
12864,1008 FOURTH ST, Cincinnati,OH, 45215,,,,,,
12865,1009 FIFTH ST, Cincinnati,OH, 45215,,,,,,
12866,1009 FOURTH ST, Cincinnati,OH, 45215,,,,,,
12867,101 COLUMBIA AVE, Cincinnati,OH, 45215,,,,,,
12868,1010 FOURTH ST, Cincinnati,OH, 45215,,,,,,
12869,103 MECHANIC ST, Cincinnati,OH, 45215,,,,,,
12870,104 SOUTHERN AVE, Cincinnati,OH, 45215,,,,,,
12871,106 GEBERT ST, Cincinnati,OH, 45215,,,,,,
12872,109 EAGLEVIEW WY, Cincinnati,OH, 45215,,,,,,
12873,11 CLARK RD, Cincinnati,OH, 45215,,,,,,
12874,111 PEARL ST, Cincinnati,OH, 45215,,,,,,
12875,111 PIKE ST, Cincinnati,OH, 45215,,,,,,
12876,1110 MARKET ST, Cincinnati,OH, 45215,,,,,,
12877,1114 THURNRIDGE DR, Cincinnati,OH, 45215,,,,,,
12878,1116 FUHRMAN RD, Cincinnati,OH, 45215,,,,,,
12879,1119 ALWIL DR, Cincinnati,OH, 45215,,,,,,
12880,1119 OLDWICK DR, Cincinnati,OH, 45215,,,,,,
12881,116 EAGLEVIEW WY, Cincinnati,OH, 45215,,,,,,
12882,116 GEBERT ST, Cincinnati,OH, 45215,,,,,,
12883,1162 ALWIL DR, Cincinnati,OH, 45215,,,,,,
12884,1162 GEORGIA LN, Cincinnati,OH, 45215,,,,,,
12885,117 EASTCREST DR, Cincinnati,OH, 45215,,,,,,
12886,1182 ALWIL DR, Cincinnati,OH, 45215,,,,,,
12887,1182 OLDWICK DR, Cincinnati,OH, 45215,,,,,,
12889,1190 OLDWICK DR, Cincinnati,OH, 45215,,,,,,
12890,1191 ALWIL DR, Cincinnati,OH, 45215,,,,,,
12891,12 MECHANIC ST, Cincinnati,OH, 45215,,,,,,
12892,12 ROTH AVE, Cincinnati,OH, 45215,,,,,,
12893,1202 GEORGIA LN, Cincinnati,OH, 45215,,,,,,
12894,1211 THURNRIDGE DR, Cincinnati,OH, 45215,,,,,,
12895,1213 MARKET ST, Cincinnati,OH, 45215,,,,,,
12896,1215 FOURTH ST, Cincinnati,OH, 45215,,,,,,
12897,1215 MARKET ST, Cincinnati,OH, 45215,,,,,,
12898,1220 MARKET ST, Cincinnati,OH, 45215,,,,,,
12899,1226 SANBORN CT, Cincinnati,OH, 45215,,,,,,
12900,1239 ALWIL DR, Cincinnati,OH, 45215,,,,,,
12901,124 WAXWING DR, Cincinnati,OH, 45236,,,,,,
12902,1242 THURNRIDGE DR, Cincinnati,OH, 45215,,,,,,
12903,1251 THURNRIDGE DR, Cincinnati,OH, 45215,,,,,,
12904,126 PEARL ST, Cincinnati,OH, 45215,,,,,,
12905,127 VOORHEES ST, Cincinnati,OH, 45215,,,,,,
12906,1270 SANBORN CT, Cincinnati,OH, 45215,,,,,,
12907,1286 SANBORN CT, Cincinnati,OH, 45215,,,,,,
12908,1289 ALWIL DR, Cincinnati,OH, 45215,,,,,,
12909,129 WALNUT ST, Cincinnati,OH, 45215,,,,,,
12910,13 ANNA ST, Cincinnati,OH, 45215,,,,,,
12911,1301 CAROLANN LN, Cincinnati,OH, 45215,,,,,,
12912,1308 OBSERVATORY AVE, Cincinnati,OH, 45215,,,,,,
12913,131 PIKE ST, Cincinnati,OH, 45215,,,,,,
12914,1312 BONNELL AVE, Cincinnati,OH, 45215,,,,,,
12915,1318 OBSERVATORY AVE, Cincinnati,OH, 45215,,,,,,
12916,1321 FUHRMAN RD, Cincinnati,OH, 45215,,,,,,
12917,1325 FENTON AVE, Cincinnati,OH, 45215,,,,,,
12918,1329 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
12919,1406 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
12920,1406 MARKET ST, Cincinnati,OH, 45215,,,,,,
12921,1407 MARKET ST, Cincinnati,OH, 45215,,,,,,
12922,1409 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
12924,1419 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
12925,1463 GALBRAITH RD, Cincinnati,OH, 00000,,,,,,
12926,15 CLARK RD, Cincinnati,OH, 45215,,,,,,
12927,15 COLUMBIA AVE, Cincinnati,OH, 45215,,,,,,
12928,1515 WESTVIEW CT, Cincinnati,OH, 45215,,,,,,
12929,1524 HUNT RD, Cincinnati,OH, 45215,,,,,,
12930,1591 KRYLON DR, Cincinnati,OH, 45215,,,,,,
12931,1612 SANBORN DR, Cincinnati,OH, 45215,,,,,,
12932,1613 SANBORN DR, Cincinnati,OH, 45215,,,,,,
12933,1634 KRYLON DR, Cincinnati,OH, 45215,,,,,,
12934,1639 KRYLON DR, Cincinnati,OH, 45215,,,,,,
12935,1641 TRILLIUM CT, Cincinnati,OH, 45215,,,,,,
12936,168 WAXWING DR, Cincinnati,OH, 45236,,,,,,
12937,1683 KRYLON DR, Cincinnati,OH, 45215,,,,,,
12938,1683 SANBORN DR, Cincinnati,OH, 45215,,,,,,
12939,17 ILLINOIS AVE, Cincinnati,OH, 45215,,,,,,
12940,170 WESTCREST DR, Cincinnati,OH, 45215,,,,,,
12941,1711 SANBORN DR, Cincinnati,OH, 45215,,,,,,
12942,1725 GUISE CT, Cincinnati,OH, 45215,,,,,,
12943,1727 GUISE CT, Cincinnati,OH, 45215,,,,,,
12944,1729 GUISE CT, Cincinnati,OH, 45215,,,,,,
12945,1744 HUNT RD, Cincinnati,OH, 45215,,,,,,
12946,1800 HUNT RD, Cincinnati,OH, 45215,,,,,,
12947,1815 KEITH DR, Cincinnati,OH, 45215,,,,,,
12948,19 WALNUT ST, Cincinnati,OH, 45215,,,,,,
12949,200 RAINBOWRIDGE , Cincinnati,OH, 45215,,,,,,
12950,205 WALNUT ST, Cincinnati,OH, 45215,,,,,,
12951,207 WALNUT ST, Cincinnati,OH, 45215,,,,,,
12952,209 BERNARD AVE, Cincinnati,OH, 45215,,,,,,
12953,21 COLUMBIA AVE, Cincinnati,OH, 45215,,,,,,
12954,21 SUGARMAPLE CT, Cincinnati,OH, 45236,,,,,,
12955,2121 BOLSER DR, Cincinnati,OH, 45215,,,,,,
12956,2141 BOLSER DR, Cincinnati,OH, 45215,,,,,,
12957,2141 TRAILRIDGE DR, Cincinnati,OH, 45215,,,,,,
12958,216 COLUMBIA AVE, Cincinnati,OH, 45215,,,,,,
12959,217 CLARK RD, Cincinnati,OH, 45215,,,,,,
12960,217 MCGUIRE LN, Cincinnati,OH, 45215,,,,,,
12961,217 WESTCREST DR, Cincinnati,OH, 45215,,,,,,
12962,2175 JULIE TE, Cincinnati,OH, 45215,,,,,,
12963,2177 BOLSER DR, Cincinnati,OH, 45215,,,,,,
12964,2185 BOLSER DR, Cincinnati,OH, 45215,,,,,,
12965,219 BERNARD AVE, Cincinnati,OH, 45215,,,,,,
12966,2197 BOLSER DR, Cincinnati,OH, 45215,,,,,,
12967,221 BERNARD AVE, Cincinnati,OH, 45215,,,,,,
12968,2214 LEELANAU AVE, Cincinnati,OH, 45215,,,,,,
12969,2230 BOLSER DR, Cincinnati,OH, 45215,,,,,,
12970,2238 LEELANAU AVE, Cincinnati,OH, 45215,,,,,,
12971,2247 LEELANAU AVE, Cincinnati,OH, 45215,,,,,,
12972,2259 LEELANAU AVE, Cincinnati,OH, 45215,,,,,,
12973,226 VINE ST, Cincinnati,OH, 45215,,,,,,
12974,2267 LEELANAU AVE, Cincinnati,OH, 45215,,,,,,
12975,231 CLARK RD, Cincinnati,OH, 45215,,,,,,
12976,232 MECHANIC ST, Cincinnati,OH, 45215,,,,,,
12977,233 MECHANIC ST, Cincinnati,OH, 45215,,,,,,
12978,236 BURKHART AVE, Cincinnati,OH, 45215,,,,,,
12979,236 HARVEST LN, Cincinnati,OH, 00000,,,,,,
12981,2400 GALBRAITH RD, Cincinnati,OH, 45237,,,,,,
12982,2432 DORIAN DR, Cincinnati,OH, 45215,,,,,,
12983,2443 HUNT RD, Cincinnati,OH, 45215,,,,,,
12984,2536 KATHWOOD CR, Cincinnati,OH, 00000,,,,,,
12985,2544 KATHWOOD CR, Cincinnati,OH, 45236,,,,,,
12986,2557 KATHWOOD CR, Cincinnati,OH, 45236,,,,,,
12987,2588 HONEYHILL CT, Cincinnati,OH, 45236,,,,,,
12988,259 BURKHART AVE, Cincinnati,OH, 45215,,,,,,
12989,2593 HONEYHILL CT, Cincinnati,OH, 45236,,,,,,
12990,2597 HONEYHILL CT, Cincinnati,OH, 45236,,,,,,
12991,260 OHIO AVE, Cincinnati,OH, 45215,,,,,,
12992,2613 KATHWOOD CR, Cincinnati,OH, 45236,,,,,,
12993,2625 MAPLETREE CT, Cincinnati,OH, 45236,,,,,,
12994,2633 HONEYHILL CT, Cincinnati,OH, 45236,,,,,,
12995,2712 MAPLETREE CT, Cincinnati,OH, 45236,,,,,,
12996,276 WESTCREST DR, Cincinnati,OH, 45215,,,,,,
12997,2908 MAPLETREE CT, Cincinnati,OH, 45236,,,,,,
12998,2909 MAPLETREE CT, Cincinnati,OH, 45236,,,,,,
12999,296 WESTCREST DR, Cincinnati,OH, 45215,,,,,,
13000,300 RAINBOWRIDGE , Cincinnati,OH, 45215,,,,,,
13001,309 RAINBOWRIDGE , Cincinnati,OH, 45215,,,,,,
13002,313 FLORA AVE, Cincinnati,OH, 45215,,,,,,
13003,319 COOPER ST, Cincinnati,OH, 45215,,,,,,
13004,323 VINE ST, Cincinnati,OH, 45215,,,,,,
13005,34 ORCHARDKNOLL DR, Cincinnati,OH, 45215,,,,,,
13006,408 BENSON ST, Cincinnati,OH, 45215,,,,,,
13007,408 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
13008,410 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
13009,412 BRADLEY AVE, Cincinnati,OH, 45215,,,,,,
13010,415 PIKE ST, Cincinnati,OH, 45215,,,,,,
13011,421 BENSON ST, Cincinnati,OH, 45215,,,,,,
13012,433 BENSON ST, Cincinnati,OH, 45215,,,,,,
13013,524 COLUMBIA AVE, Cincinnati,OH, 45215,,,,,,
13014,58 ORCHARDKNOLL DR, Cincinnati,OH, 45215,,,,,,
13015,617 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
13016,617 MAPLE DR, Cincinnati,OH, 45215,,,,,,
13017,628 MAPLE DR, Cincinnati,OH, 45215,,,,,,
13018,633 MAPLE DR, Cincinnati,OH, 45215,,,,,,
13019,639 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
13020,653 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
13021,655 JEFFERSON AVE, Cincinnati,OH, 45215,,,,,,
13022,713 MAPLE DR, Cincinnati,OH, 45215,,,,,,
13023,717 MAPLE DR, Cincinnati,OH, 45215,,,,,,
13024,793 KENRAY CT, Cincinnati,OH, 45215,,,,,,
13025,8 MAPLE ST, Cincinnati,OH, 45215,,,,,,
13026,8020 READING RD, Cincinnati,OH, 00000,,,,,,
13027,8030 READING RD, Cincinnati,OH, 00000,,,,,,
13028,805 FOURTH ST, Cincinnati,OH, 45215,,,,,,
13029,8060 READING RD, Cincinnati,OH, 00000,,,,,,
13030,8070 READING RD, Cincinnati,OH, 00000,,,,,,
13031,8080 READING RD, Cincinnati,OH, 00000,,,,,,
13032,813 THIRD ST, Cincinnati,OH, 45215,,,,,,
13033,8402 RIDGEPOINTE CT, Cincinnati,OH, 00000,,,,,,
13034,8417 READING RD, Cincinnati,OH, 45215,,,,,,
13035,8418 RIDGEPOINTE CT, Cincinnati,OH, 00000,,,,,,
13036,8427 READING RD, Cincinnati,OH, 45215,,,,,,
13037,8428 READING RD, Cincinnati,OH, 45215,,,,,,
13038,8505 READING RD, Cincinnati,OH, 45215,,,,,,
13039,8509 READING RD, Cincinnati,OH, 45215,,,,,,
13040,8818 READING RD, Cincinnati,OH, 45215,,,,,,
13041,9150 READING RD, Cincinnati,OH, 45215,,,,,,
13042,917 FOURTH ST, Cincinnati,OH, 45215,,,,,,
13043,9195 READING RD, Cincinnati,OH, 45215,,,,,,
13044,9350 READING RD, Cincinnati,OH, 45215,,,,,,
13045,9460 READING RD, Cincinnati,OH, 45215,,,,,,
13046,9468 READING RD, Cincinnati,OH, 45215,,,,,,
13047,9493 READING RD, Cincinnati,OH, 45215,,,,,,
13048,9497 READING RD, Cincinnati,OH, 45215,,,,,,
13049, ANDERSONFERRY RD, Cincinnati,OH, 00000,,,,,,
13050,125 WOCHER AVE, Cincinnati,OH, 45233,,,,,,
13051,144 PALISADESPOINTE , Cincinnati,OH, 00000,,,,,,
13052,155 PALISADESPOINTE , Cincinnati,OH, 00000,,,,,,
13053,170 PALISADESPOINTE , Cincinnati,OH, 00000,,,,,,
13054,181 PALISADESPOINTE , Cincinnati,OH, 00000,,,,,,
13055,185 PALISADESPOINTE , Cincinnati,OH, 00000,,,,,,
13056,324 INGALLS ST, Cincinnati,OH, 45204,,,,,,
13057,3398 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13058,3435 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13059,3457 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13060,3464 LELAND AVE, Cincinnati,OH, 45204,,,,,,
13061,3470 LELAND AVE, Cincinnati,OH, 45204,,,,,,
13062,3496 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13063,3498 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13064,3500 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13065,3502 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13066,3506 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13067,3510 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13068,3524 LELAND AVE, Cincinnati,OH, 45204,,,,,,
13069,3540 HILLSIDE AVE, Cincinnati,OH, 45204,,,,,,
13070,3541 WISCONSIN AVE, Cincinnati,OH, 45204,,,,,,
13071,3543 WISCONSIN AVE, Cincinnati,OH, 45204,,,,,,
