ID,street,city,state,zipCode,lat,long,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
3933,BISING AVE, CINCINNATI,OH,45239,39.220855,-84.553051,63,Somewhat Walkable,,,,
3934,EMERSON AVE, CINCINNATI,OH,45239,39.21155,-84.554382,52,Somewhat Walkable,41,Somewhat Bikeable,,
3935,CATALPA AVE, CINCINNATI,OH,45239,39.210013,-84.555302,61,Somewhat Walkable,,,,
3936,ACORN DR, CINCINNATI,OH,45231,39.224002,-84.555406,56,Somewhat Walkable,,,,
3937,KNOLLRIDGE LN, CINCINNATI,OH,45231,39.223272,-84.555582,50,Car-Dependent,,,,
3938,CARPENTER DR, CINCINNATI,OH,45239,39.216592,-84.56062,46,Car-Dependent,,,,
3941,PARRISH AVE, CINCINNATI,OH,45239,39.21146,-84.553228,57,Somewhat Walkable,,,,
3942,BETTS AVE, CINCINNATI,OH,45239,39.211985,-84.557271,44,Car-Dependent,37,Somewhat Bikeable,,
3944,DEVONWOOD DR, CINCINNATI,OH,45224,39.212216,-84.539084,27,Car-Dependent,33,Somewhat Bikeable,,
3946,RICHARD AVE, CINCINNATI,OH,45224,39.214303,-84.541481,49,Car-Dependent,,,,
3947,TARAWA DR, CINCINNATI,OH,45224,39.215011,-84.543516,46,Car-Dependent,,,,
3949,BAKE AVE, CINCINNATI,OH,45239,39.217305,-84.555649,7,Very Walkable,,,,
3951,ROBVERN DR, CINCINNATI,OH,45239,39.21907,-84.564756,29,Car-Dependent,,,,
3952,PINOAK DR, CINCINNATI,OH,45239,39.219292,-84.568519,26,Car-Dependent,,,,
3954,DIANNA DR, CINCINNATI,OH,45239,39.219227,-84.566283,24,Car-Dependent,,,,
3956,KLEINDALE AVE, CINCINNATI,OH,45231,39.217236,-84.540835,53,Somewhat Walkable,,,,
3957,LOIS DR, CINCINNATI,OH,45239,39.219184,-84.560962,38,Car-Dependent,34,Somewhat Bikeable,,
3958,SHAMROCK AVE, CINCINNATI,OH,45231,39.217012,-84.536892,38,Car-Dependent,,,,
3959,GLORIA DR, CINCINNATI,OH,45239,39.219703,-84.562459,35,Car-Dependent,,,,
3960,NOBLE AVE, CINCINNATI,OH,45239,39.219701,-84.558115,61,Somewhat Walkable,,,,
3961,LABOITEAUX AVE, CINCINNATI,OH,45239,39.219261,-84.555901,56,Somewhat Walkable,,,,
3962,MARBEV DR, CINCINNATI,OH,45239,39.220268,-84.563639,29,Car-Dependent,,,,
3964,NOBLE CT, CINCINNATI,OH,45239,39.221842,-84.557921,49,Car-Dependent,,,,
3965,SALMAR CT, CINCINNATI,OH,45231,39.222543,-84.546479,57,Somewhat Walkable,,,,
3966,BOBWOOD AVE, CINCINNATI,OH,45231,39.223869,-84.551956,61,Somewhat Walkable,,,,
3967,CARROL AVE, CINCINNATI,OH,45231,39.21735,-84.535442,45,Car-Dependent,4,Somewhat Bikeable,,
3969,SAFFER ST, CINCINNATI,OH,45225,39.256862,-84.555308,23,Car-Dependent,18,Somewhat Bikeable,,
3970,CARLL ST, CINCINNATI,OH,45225,39.134473,-84.547634,4,Car-Dependent,2,Somewhat Bikeable,,
3971,DENHAM ST, CINCINNATI,OH,45225,39.135257,-84.547875,43,Car-Dependent,63,Bikeable,25,Some Transit
3972,PULTE ST, CINCINNATI,OH,45225,39.136201,-84.54813,43,Car-Dependent,3,Somewhat Bikeable,,
3973,ARTHUR PL, CINCINNATI,OH,45225,39.13581,-84.560003,15,Car-Dependent,8,Somewhat Bikeable,,
3974,YOAST AVE, CINCINNATI,OH,0,39.142009,-84.564617,16,Car-Dependent,10,Somewhat Bikeable,,
3976,CAVANAUGH AVE, CINCINNATI,OH,45211,39.143344,-84.572705,35,Car-Dependent,25,Somewhat Bikeable,,
3977,SPRINGGROVE AVE, CINCINNATI,OH,45223,39.109789,-84.507595,49,Car-Dependent,48,Somewhat Bikeable,,
3978,KNOWLTON ST, CINCINNATI,OH,45223,39.161428,-84.530058,46,Car-Dependent,53,Bikeable,,
3979,PULLAN AVE, CINCINNATI,OH,45223,39.166065,-84.53291,51,Somewhat Walkable,48,Somewhat Bikeable,,
3980,CHASE AVE, CINCINNATI,OH,45223,39.16315,-84.532734,63,Somewhat Walkable,59,Bikeable,,
3981,APJONES ST, CINCINNATI,OH,45223,39.165034,-84.534418,63,Somewhat Walkable,54,Bikeable,,
3982,LUDLOW PL, CINCINNATI,OH,45223,39.16242,-84.535005,79,Very Walkable,64,Bikeable,,
3983,BOYD ST, CINCINNATI,OH,45223,39.160599,-84.534073,73,Very Walkable,64,Bikeable,,
3984,BERCLIFF AVE, CINCINNATI,OH,45223,39.16767,-84.5334,47,Car-Dependent,38,Somewhat Bikeable,,
3985,WEIGOLD AVE, CINCINNATI,OH,45223,39.166913,-84.533963,58,Somewhat Walkable,48,Somewhat Bikeable,,
3986,BARVAC AVE, CINCINNATI,OH,45223,39.175515,-84.541236,24,Car-Dependent,21,Somewhat Bikeable,,
3987,SPRINGLAWN AVE, CINCINNATI,OH,45223,39.264893,-84.538342,33,Car-Dependent,,,,
3988,LINGO ST, CINCINNATI,OH,45223,39.162183,-84.537309,84,Very Walkable,64,Bikeable,,
3989,NORTHVIEW AVE, CINCINNATI,OH,45223,39.173604,-84.540435,24,Car-Dependent,14,Somewhat Bikeable,,
3990,DONALDSON PL, CINCINNATI,OH,45223,39.166418,-84.538371,74,Very Walkable,55,Bikeable,,
3991,ADDINGHAM PL, CINCINNATI,OH,45223,39.167081,-84.539257,78,Very Walkable,55,Bikeable,,
3992,GLENPARKER AVE, CINCINNATI,OH,45223,39.170774,-84.539526,41,Car-Dependent,21,Somewhat Bikeable,,
3993,FREDERICK AVE, CINCINNATI,OH,45223,39.171594,-84.544268,55,Somewhat Walkable,28,Somewhat Bikeable,,
3995,ELMORE ST, CINCINNATI,OH,45223,39.155346,-84.541571,68,Somewhat Walkable,63,Bikeable,,
3996,OTTE AVE, CINCINNATI,OH,45223,39.172887,-84.544162,44,Car-Dependent,26,Somewhat Bikeable,,
3997,VANDALIA AVE, CINCINNATI,OH,45223,39.159703,-84.540323,86,Very Walkable,66,Bikeable,,
3998,PHILOMENA AVE, CINCINNATI,OH,45223,39.17237,-84.54542,45,Car-Dependent,26,Somewhat Bikeable,,
3999,ARGYLE PL, CINCINNATI,OH,45223,39.168048,-84.543336,65,Somewhat Walkable,45,Somewhat Bikeable,,
4000,POWERS ST, CINCINNATI,OH,45223,39.157104,-84.542575,78,Very Walkable,64,Bikeable,,
4002,COOPER ST, CINCINNATI,OH,45223,39.157753,-84.54222,81,Very Walkable,65,Bikeable,,
4003,ROCKFORD PL, CINCINNATI,OH,45223,39.17964,-84.543221,2,Car-Dependent,,,,
4004,BLUEROCK ST, CINCINNATI,OH,45223,39.160421,-84.542934,86,Very Walkable,63,Bikeable,,
4005,HANFIELD ST, CINCINNATI,OH,45223,39.162407,-84.544164,43,Car-Dependent,32,Somewhat Bikeable,,
4006,HOWLAND PL, CINCINNATI,OH,45223,39.165568,-84.544956,76,Very Walkable,56,Bikeable,,
4008,JOWILLIAMS ST, CINCINNATI,OH,45223,39.16054,-84.54485,82,Very Walkable,62,Bikeable,,
4009,MONTEREY CT, CINCINNATI,OH,45223,39.175854,-84.547631,13,Car-Dependent,4,Somewhat Bikeable,40,Some Transit
4010,PELL ST, CINCINNATI,OH,45223,39.166214,-84.546082,67,Somewhat Walkable,53,Bikeable,,
4011,JESTER ST, CINCINNATI,OH,45223,39.163607,-84.54603,77,Very Walkable,57,Bikeable,,
4012,WASHBURN ST, CINCINNATI,OH,45223,39.166728,-84.549914,74,Very Walkable,42,Somewhat Bikeable,63,Good Transit
4013,KENTUCKY AVE, CINCINNATI,OH,45223,39.168305,-84.551472,47,Car-Dependent,21,Somewhat Bikeable,,
4014,FIRTREE CT, CINCINNATI,OH,45223,39.174266,-84.546977,35,Car-Dependent,18,Somewhat Bikeable,,
4015,MILLCREEK RD, CINCINNATI,OH,45223,39.151426,-84.543607,39,Car-Dependent,34,Somewhat Bikeable,,
4016,DELANEY ST, CINCINNATI,OH,45223,39.159713,-84.543751,8,Very Walkable,63,Bikeable,,
4017,CHERRY ST, CINCINNATI,OH,45223,39.159757,-84.54278,15,Car-Dependent,,,,
4018,JEROME AVE, CINCINNATI,OH,45223,39.163436,-84.550786,69,Somewhat Walkable,54,Bikeable,,
4019,WITLER ST, CINCINNATI,OH,45223,39.161567,-84.545305,79,Very Walkable,59,Bikeable,,
4020,DANE AVE, CINCINNATI,OH,45223,39.160805,-84.532375,65,Somewhat Walkable,6,Bikeable,,
4021,CHAMBERS ST, CINCINNATI,OH,45223,39.160534,-84.533869,73,Very Walkable,64,Bikeable,,
4022,FERGUS ST, CINCINNATI,OH,45223,39.162186,-84.536416,84,Very Walkable,64,Bikeable,,
4023,GEORGIA AVE, CINCINNATI,OH,45223,39.164131,-84.549622,73,Very Walkable,58,Bikeable,,
4024,LAKEMAN ST, CINCINNATI,OH,45223,39.162013,-84.544265,82,Very Walkable,61,Bikeable,,
4025,LANGLAND ST, CINCINNATI,OH,45223,39.162126,-84.538346,2,Car-Dependent,,,,
4026,MADANTHONY ST, CINCINNATI,OH,45223,39.161303,-84.535332,77,Very Walkable,61,Bikeable,,
4027,FLORIDA AVE, CINCINNATI,OH,45223,39.163976,-84.548687,73,Very Walkable,58,Bikeable,,
4028,APPLE ST, CINCINNATI,OH,45223,39.161806,-84.540824,26,Car-Dependent,14,Somewhat Bikeable,,
4029,TURRILL ST, CINCINNATI,OH,45223,39.162146,-84.541493,86,Very Walkable,63,Bikeable,,
4030,PITTS AVE, CINCINNATI,OH,45223,39.163433,-84.545611,77,Very Walkable,57,Bikeable,,
4031,BROOKSIDE AVE, CINCINNATI,OH,45223,39.164125,-84.538988,85,Very Walkable,62,Bikeable,,
4032,WILLIAMSON PL, CINCINNATI,OH,45223,39.164021,-84.53708,81,Very Walkable,62,Bikeable,,
4033,BADGELEY AVE, CINCINNATI,OH,45223,39.166093,-84.551421,53,Somewhat Walkable,36,Somewhat Bikeable,,
4035,CARLIN ST, CINCINNATI,OH,45223,39.167742,-84.551867,47,Car-Dependent,21,Somewhat Bikeable,,
4037,HAYS AVE, CINCINNATI,OH,45223,39.16462,-84.554702,48,Car-Dependent,29,Somewhat Bikeable,,
4038,BEECHHILL AVE, CINCINNATI,OH,45223,39.166086,-84.536604,69,Somewhat Walkable,54,Bikeable,,
4039,HAIGHT AVE, CINCINNATI,OH,45223,39.167161,-84.539992,74,Very Walkable,42,Somewhat Bikeable,63,Good Transit
4040,INNES AVE, CINCINNATI,OH,45223,39.168165,-84.545147,33,Car-Dependent,,,,
4041,AMMON AVE, CINCINNATI,OH,45223,39.164856,-84.554078,36,Car-Dependent,32,Somewhat Bikeable,,
4042,KIRBY RD, CINCINNATI,OH,45223,39.170602,-84.546868,5,Somewhat Walkable,26,Somewhat Bikeable,,
4043,ANTHONY AVE, CINCINNATI,OH,45223,39.172345,-84.546292,45,Car-Dependent,26,Somewhat Bikeable,,
4044,JANET ST, CINCINNATI,OH,45223,39.17192,-84.542556,42,Car-Dependent,21,Somewhat Bikeable,,
4045,REEMELIN AVE, CINCINNATI,OH,45223,39.174495,-84.551424,7,Car-Dependent,4,Somewhat Bikeable,,
4046,HOWARD AVE, CINCINNATI,OH,45223,39.177982,-84.543548,22,Car-Dependent,20,Somewhat Bikeable,39,Some Transit
4047,MOLINE CT, CINCINNATI,OH,45223,39.160918,-84.538553,86,Very Walkable,65,Bikeable,,
4048,DOVETAIL LN, CINCINNATI,OH,45223,39.179539,-84.540398,13,Car-Dependent,9,Somewhat Bikeable,,
4049,ARBOR PL, CINCINNATI,OH,45208,39.148467,-84.445698,76,Very Walkable,,,,
4051,BOSWORTH PL, CINCINNATI,OH,45212,39.174555,-84.44307,5,Somewhat Walkable,31,Somewhat Bikeable,,
4052,CLENEAY AVE, CINCINNATI,OH,45212,39.1487,-84.470253,61,Somewhat Walkable,5,Bikeable,,
4053,LYSLE LN, CINCINNATI,OH,45212,39.10306,-84.509277,98,Walker's Paradise,54,Bikeable,,
4055,HOPKINS AVE, CINCINNATI,OH,45212,39.157013,-84.470544,79,Very Walkable,,,,
4056,CLEVLAND AVE, CINCINNATI,OH,45212,39.160606,-84.468165,48,Car-Dependent,,,,
4057,MILLS AVE, CINCINNATI,OH,45212,39.251182,-84.549988,52,Somewhat Walkable,57,Bikeable,,
4059,COURTLAND AVE, CINCINNATI,OH,45212,39.158226,-84.468737,54,Somewhat Walkable,,,,
4060,WEYER AVE, CINCINNATI,OH,45212,39.157306,-84.468279,54,Somewhat Walkable,,,,
4062,WILLIAMS AVE, CINCINNATI,OH,45212,39.152837,-84.465887,48,Car-Dependent,,,,
4064,ELM AVE, CINCINNATI,OH,45212,39.162797,-84.465417,54,Somewhat Walkable,,,,
4065,TILDEN AVE, CINCINNATI,OH,45212,39.116834,-84.535656,62,Somewhat Walkable,6,Bikeable,,
4066,MENTOR AVE, CINCINNATI,OH,45212,39.151658,-84.463973,67,Somewhat Walkable,53,Bikeable,,
4067,WAVERLY AVE, CINCINNATI,OH,45212,39.153562,-84.46383,30,Car-Dependent,11,Somewhat Bikeable,,
4070,WORTH AVE, CINCINNATI,OH,45212,39.17374,-84.458209,65,Somewhat Walkable,,,,
4072,CROWN AVE, CINCINNATI,OH,45212,39.140351,-84.464292,51,Somewhat Walkable,38,Somewhat Bikeable,,
4073,FORAKER AVE, CINCINNATI,OH,45212,39.164617,-84.457611,69,Somewhat Walkable,54,Bikeable,,
4074,LAWRENCE AVE, CINCINNATI,OH,45212,39.159657,-84.4582,69,Somewhat Walkable,,,,
4076,QUATMAN AVE, CINCINNATI,OH,45212,39.174795,-84.454732,6,Somewhat Walkable,,,,
4077,CAMERON AVE, CINCINNATI,OH,45212,39.154554,-84.459866,83,Very Walkable,,,,
4078,SLANE AVE, CINCINNATI,OH,45212,39.153672,-84.460425,79,Very Walkable,,,,
4079,HANNAFORD AVE, CINCINNATI,OH,45212,39.171558,-84.453918,72,Very Walkable,,,,
4080,CATHEDRAL AVE, CINCINNATI,OH,45212,39.173723,-84.454169,65,Somewhat Walkable,,,,
4081,RONDA AVE, CINCINNATI,OH,45212,39.176099,-84.451841,55,Somewhat Walkable,,,,
4082,KENILWORTH AVE, CINCINNATI,OH,45212,39.158468,-84.451011,82,Very Walkable,,,,
4083,ADAMS AVE, CINCINNATI,OH,45212,39.15804,-84.454396,3,Car-Dependent,,,,
4084,DREX AVE, CINCINNATI,OH,45212,39.172549,-84.451685,65,Somewhat Walkable,,,,
4087,GLENSIDE AVE, CINCINNATI,OH,45212,39.17543,-84.452556,59,Somewhat Walkable,,,,
4088,BUXTON AVE, CINCINNATI,OH,45212,39.167905,-84.452135,17,Car-Dependent,,,,
4090,FELDMAN AVE, CINCINNATI,OH,45212,39.17061,-84.452229,7,Somewhat Walkable,,,,
4092,NORWOOD AVE, CINCINNATI,OH,45212,39.164445,-84.451302,72,Very Walkable,,,,
4095,MORTON AVE, CINCINNATI,OH,45212,39.126011,-84.55844,47,Car-Dependent,16,Somewhat Bikeable,,
4096,SHANMOOR AVE, CINCINNATI,OH,45212,39.151182,-84.454267,61,Somewhat Walkable,,,,
4098,ROBERTSON AVE, CINCINNATI,OH,45212,39.15725,-84.447109,74,Very Walkable,52,Bikeable,,
4100,INDIANMOUND AVE, CINCINNATI,OH,45212,39.168977,-84.444498,37,Car-Dependent,,,,
4101,MELROSE AVE, CINCINNATI,OH,45212,39.126175,-84.490685,80,Very Walkable,51,Bikeable,,
4102,SHERIDAN DR, CINCINNATI,OH,45212,39.171423,-84.44558,6,Somewhat Walkable,,,,
4103,IDA AVE, CINCINNATI,OH,45212,39.155331,-84.447399,61,Somewhat Walkable,,,,
4104,MOUNDVIEW DR, CINCINNATI,OH,45212,39.168896,-84.44213,41,Car-Dependent,,,,
4105,MARSH AVE, CINCINNATI,OH,45212,39.154468,-84.448611,67,Somewhat Walkable,,,,
4106,IRVING PL, CINCINNATI,OH,45212,39.171831,-84.443781,43,Car-Dependent,,,,
4108,HARRIS PL, CINCINNATI,OH,45212,39.16294,-84.437685,1,Car-Dependent,3,Somewhat Bikeable,,
4110,SPENCER AVE, CINCINNATI,OH,45212,39.147244,-84.45989,42,Car-Dependent,,,,
4113,HIRES LN, CINCINNATI,OH,0,39.161691,-84.435537,6,Car-Dependent,28,Somewhat Bikeable,,
4116,CATHERINE AVE, CINCINNATI,OH,45212,39.14906,-84.448934,57,Somewhat Walkable,44,Somewhat Bikeable,,
4117,BURWOOD AVE, CINCINNATI,OH,45212,39.149421,-84.453444,54,Somewhat Walkable,,,,
4118,LINDLEY AVE, CINCINNATI,OH,45212,39.150903,-84.462021,75,Very Walkable,,,,
4120,AVILLA PL, CINCINNATI,OH,45212,39.150012,-84.447943,6,Somewhat Walkable,,,,
4121,HAZEL AVE, CINCINNATI,OH,45212,39.150369,-84.457152,59,Somewhat Walkable,,,,
4122,HUSTON AVE, CINCINNATI,OH,45212,39.153097,-84.4667,67,Somewhat Walkable,,,,
4123,CROSLEY AVE, CINCINNATI,OH,45212,39.153642,-84.468085,43,Car-Dependent,,,,
4124,WOOD ST, CINCINNATI,OH,45212,39.154424,-84.462396,79,Very Walkable,,,,
4125,IVANHOE AVE, CINCINNATI,OH,45212,39.154062,-84.464467,40,Car-Dependent,36,Somewhat Bikeable,,
4126,LOWRY AVE, CINCINNATI,OH,45212,39.156408,-84.617716,46,Car-Dependent,41,Somewhat Bikeable,,
4127,BELL ST, CINCINNATI,OH,45212,39.154666,-84.466902,62,Somewhat Walkable,,,,
4128,CARTER AVE, CINCINNATI,OH,45212,39.154551,-84.465683,67,Somewhat Walkable,,,,
4131,ALLISON ST, CINCINNATI,OH,45212,39.15722,-84.461604,79,Very Walkable,,,,
4132,ASHLAND AVE, CINCINNATI,OH,45212,39.15599,-84.45544,77,Very Walkable,53,Bikeable,,
4133,BAKER AVE, CINCINNATI,OH,45212,39.161616,-84.469992,67,Somewhat Walkable,,,,
4134,MCNEIL AVE, CINCINNATI,OH,45212,39.161656,-84.466825,56,Somewhat Walkable,49,Somewhat Bikeable,,
4135,SECTION AVE, CINCINNATI,OH,45212,39.162658,-84.460391,81,Very Walkable,,,,
4139,ASH ST, CINCINNATI,OH,45212,39.164537,-84.448729,61,Somewhat Walkable,,,,
4142,STEWARTPARK , CINCINNATI,OH,45212,39.1612,-84.39719,73,Very Walkable,49,Somewhat Bikeable,,
4143,WESLEY AVE, CINCINNATI,OH,45212,39.166791,-84.451136,74,Very Walkable,,,,
4144,GRANDVIEW PL, CINCINNATI,OH,45212,39.16748,-84.448695,67,Somewhat Walkable,,,,
4145,HUNTER AVE, CINCINNATI,OH,45212,39.167899,-84.457079,60,Somewhat Walkable,44,Somewhat Bikeable,,
4147,GLOBE AVE, CINCINNATI,OH,45212,39.167924,-84.456253,72,Very Walkable,,,,
4149,ROLSTON AVE, CINCINNATI,OH,45212,39.168558,-84.458055,59,Somewhat Walkable,45,Somewhat Bikeable,,
4150,FENWICK AVE, CINCINNATI,OH,45212,39.170525,-84.450082,7,Somewhat Walkable,,,,
4152,MOELLER AVE, CINCINNATI,OH,45212,39.170598,-84.44855,48,Car-Dependent,,,,
4153,ROSELANDMOUND , CINCINNATI,OH,45212,39.170712,-84.442569,38,Car-Dependent,,,,
4154,LAURA LN, CINCINNATI,OH,45212,39.172414,-84.443557,32,Car-Dependent,45,Somewhat Bikeable,,
4155,ALVINA AVE, CINCINNATI,OH,45212,39.175545,-84.448622,55,Somewhat Walkable,,,,
4156,ARKLOW CT, CINCINNATI,OH,45212,39.176847,-84.450888,51,Somewhat Walkable,37,Somewhat Bikeable,,
4158,MINOT AVE, CINCINNATI,OH,45209,39.153084,-84.442099,66,Somewhat Walkable,5,Bikeable,,
4159,ARBOR AVE, CINCINNATI,OH,45209,39.147612,-84.442381,81,Very Walkable,5,Somewhat Bikeable,,
4160,ATLANTIC AVE, CINCINNATI,OH,45209,39.149551,-84.442104,74,Very Walkable,52,Bikeable,,
4161,WILLARD AVE, CINCINNATI,OH,45209,39.146989,-84.442293,81,Very Walkable,5,Somewhat Bikeable,,
4163,MARKBREIT AVE, CINCINNATI,OH,45209,39.152132,-84.440876,84,Very Walkable,52,Bikeable,40,Some Transit
4166,WASSON RD, CINCINNATI,OH,45209,39.144662,-84.438586,67,Somewhat Walkable,43,Somewhat Bikeable,,
4167,ROMANA PL, CINCINNATI,OH,45209,39.150872,-84.436292,79,Very Walkable,52,Bikeable,,
4168,CELERON AVE, CINCINNATI,OH,45209,39.15015,-84.429828,81,Very Walkable,52,Bikeable,,
4169,SAGOLA PL, CINCINNATI,OH,45209,39.150568,-84.427832,81,Very Walkable,49,Somewhat Bikeable,,
4170,BERWYN PL, CINCINNATI,OH,45209,39.151784,-84.425945,83,Very Walkable,5,Somewhat Bikeable,,
4171,BACH AVE, CINCINNATI,OH,45209,39.153174,-84.42697,77,Very Walkable,51,Bikeable,41,Some Transit
4172,MAPLECREST PL, CINCINNATI,OH,45209,39.14635,-84.423756,55,Somewhat Walkable,44,Somewhat Bikeable,,
4173,CLARAMONT AVE, CINCINNATI,OH,45209,39.148944,-84.424053,48,Car-Dependent,44,Somewhat Bikeable,,
4174,STERLING WY, CINCINNATI,OH,45209,39.147954,-84.42314,6,Somewhat Walkable,46,Somewhat Bikeable,,
4175,AMELIAMONT AVE, CINCINNATI,OH,45209,39.147067,-84.423337,61,Somewhat Walkable,46,Somewhat Bikeable,,
4176,GLENHURST PL, CINCINNATI,OH,45209,39.145232,-84.423465,65,Somewhat Walkable,47,Somewhat Bikeable,,
4177,DEFOREST DR, CINCINNATI,OH,45209,39.145769,-84.422221,64,Somewhat Walkable,47,Somewhat Bikeable,,
4178,EVERSON AVE, CINCINNATI,OH,45209,39.150047,-84.422419,69,Somewhat Walkable,47,Somewhat Bikeable,40,Some Transit
4179,CLUBCREST AVE, CINCINNATI,OH,45209,39.149692,-84.421301,69,Somewhat Walkable,47,Somewhat Bikeable,,
4180,OAK LN, CINCINNATI,OH,45209,39.146793,-84.421518,63,Somewhat Walkable,47,Somewhat Bikeable,,
4181,OAKVIEW PL, CINCINNATI,OH,45209,39.146185,-84.42158,64,Somewhat Walkable,47,Somewhat Bikeable,,
4182,CARDIFF AVE, CINCINNATI,OH,45209,39.15477,-84.422028,67,Somewhat Walkable,45,Somewhat Bikeable,,
4184,HARROW AVE, CINCINNATI,OH,45209,39.157331,-84.420442,58,Somewhat Walkable,4,Somewhat Bikeable,,
4185,MADISONPARK AVE, CINCINNATI,OH,45209,39.158277,-84.420155,57,Somewhat Walkable,41,Somewhat Bikeable,,
4186,IBSEN AVE, CINCINNATI,OH,45209,39.16064,-84.419427,55,Somewhat Walkable,4,Somewhat Bikeable,,
4187,ISABELLA AVE, CINCINNATI,OH,45209,39.144772,-84.432924,79,Very Walkable,5,Bikeable,,
4188,MAPLEPARK AVE, CINCINNATI,OH,45209,39.144864,-84.44019,78,Very Walkable,49,Somewhat Bikeable,,
4189,DRAKEWOOD DR, CINCINNATI,OH,45209,39.144627,-84.43406,81,Very Walkable,48,Somewhat Bikeable,,
4190,EASTERNHILLS LN, CINCINNATI,OH,0,39.112639,-84.436859,5,Somewhat Walkable,53,Bikeable,,
4191,DRAKE AVE, CINCINNATI,OH,45209,39.145867,-84.435478,78,Very Walkable,49,Somewhat Bikeable,,
4192,ANDREW AVE, CINCINNATI,OH,45209,39.145408,-84.438447,56,Somewhat Walkable,44,Somewhat Bikeable,,
4194,FERDINAND PL, CINCINNATI,OH,45209,39.146844,-84.430182,81,Very Walkable,51,Bikeable,,
4195,MILLSBRAE AVE, CINCINNATI,OH,45209,39.148032,-84.439818,72,Very Walkable,5,Bikeable,,
4197,KILBOURNE AVE, CINCINNATI,OH,45209,39.147953,-84.424169,48,Car-Dependent,44,Somewhat Bikeable,,
4198,OAKPARK PL, CINCINNATI,OH,45209,39.148595,-84.42801,84,Very Walkable,5,Bikeable,,
4199,BALLARD AVE, CINCINNATI,OH,45209,39.151173,-84.425858,85,Very Walkable,52,Bikeable,,
4200,GREENHOUSE LN, CINCINNATI,OH,0,39.143775,-84.422023,66,Somewhat Walkable,44,Somewhat Bikeable,,
4201,GILMORE AVE, CINCINNATI,OH,45209,39.151291,-84.429349,84,Very Walkable,52,Bikeable,,
4204,LEESBURG LN, CINCINNATI,OH,0,39.153274,-84.412376,25,Car-Dependent,22,Somewhat Bikeable,,
4205,CLUBVIEW DR, CINCINNATI,OH,45209,39.151322,-84.418094,59,Somewhat Walkable,38,Somewhat Bikeable,,
4206,SHEREL LN, CINCINNATI,OH,45209,39.15167,-84.420636,67,Somewhat Walkable,41,Somewhat Bikeable,,
4207,MAPLE DR, CINCINNATI,OH,45209,39.152382,-84.421891,19,Car-Dependent,,,,
4208,PILLARS DR, CINCINNATI,OH,45209,39.151794,-84.419742,67,Somewhat Walkable,41,Somewhat Bikeable,,
4209,PAXTONWOODS DR, CINCINNATI,OH,45209,39.153255,-84.416747,49,Car-Dependent,32,Somewhat Bikeable,,
4210,JORA LN, CINCINNATI,OH,45209,39.152503,-84.418961,57,Somewhat Walkable,38,Somewhat Bikeable,,
4211,BROWNWAY AVE, CINCINNATI,OH,45209,39.153914,-84.43019,83,Very Walkable,52,Bikeable,,
4212,VERNE AVE, CINCINNATI,OH,45209,39.153534,-84.432117,83,Very Walkable,52,Bikeable,,
4213,ALLENDORF DR, CINCINNATI,OH,45209,39.154207,-84.411564,23,Car-Dependent,21,Somewhat Bikeable,,
4214,APPLETON ST, CINCINNATI,OH,45209,39.155127,-84.429146,82,Very Walkable,52,Bikeable,,
4215,EILEEN DR, CINCINNATI,OH,45209,39.155012,-84.437751,66,Somewhat Walkable,5,Bikeable,,
4216,BRAZEE ST, CINCINNATI,OH,45209,39.155263,-84.427963,43,Car-Dependent,32,Somewhat Bikeable,,
4217,CAMBERWELL RD, CINCINNATI,OH,45209,39.157514,-84.417154,46,Car-Dependent,33,Somewhat Bikeable,,
4218,ORKNEY AVE, CINCINNATI,OH,45209,39.157261,-84.420787,63,Somewhat Walkable,43,Somewhat Bikeable,,
4220,CHARLEMAR DR, CINCINNATI,OH,0,39.159013,-84.409944,31,Car-Dependent,3,Somewhat Bikeable,,
4222,OAKLAWN DR, CINCINNATI,OH,45227,39.161215,-84.41262,35,Car-Dependent,29,Somewhat Bikeable,42,Some Transit
4223,KELSCH LN, CINCINNATI,OH,45227,39.160468,-84.411078,32,Car-Dependent,29,Somewhat Bikeable,,
4224,EASTWOOD CR, CINCINNATI,OH,45227,39.163185,-84.409705,32,Car-Dependent,36,Somewhat Bikeable,,
4226,CAMPBELL ST, CINCINNATI,OH,45202,32.970872,-87.759329,0,Car-Dependent,,,,
4227,CLAY ST, CINCINNATI,OH,45202,39.158545,-84.540427,50,Car-Dependent,,,,
4229,PEETE ST, CINCINNATI,OH,45202,39.126699,-84.51285,89,Very Walkable,39,Somewhat Bikeable,66,Good Transit
4233,ELDER ST, CINCINNATI,OH,45202,39.115421,-84.518323,62,Somewhat Walkable,,,,
4235,THIRTEENTH ST, CINCINNATI,OH,0,39.109868,-84.51284,98,Walker's Paradise,55,Bikeable,,
4236,13TH ST, CINCINNATI,OH,0,39.121208,-84.522417,74,Very Walkable,42,Somewhat Bikeable,,
4238,TWELFTH ST, CINCINNATI,OH,45202,39.108452,-84.514397,99,Walker's Paradise,54,Bikeable,,
4240,REPUBLIC ST, CINCINNATI,OH,45202,39.108266,-84.515679,98,Walker's Paradise,54,Bikeable,,
4242,FOURTEENTH ST, CINCINNATI,OH,45202,39.111395,-84.512983,74,Very Walkable,42,Somewhat Bikeable,,
